source_month,district_code,district_code_prefix,site_id,village,district
11507,65000010001,65000010,新北市板橋區,留侯里,板橋區
11507,65000010002,65000010,新北市板橋區,流芳里,板橋區
11507,65000010003,65000010,新北市板橋區,赤松里,板橋區
11507,65000010004,65000010,新北市板橋區,黃石里,板橋區
11507,65000010005,65000010,新北市板橋區,挹秀里,板橋區
11507,65000010006,65000010,新北市板橋區,湳興里,板橋區
11507,65000010007,65000010,新北市板橋區,新興里,板橋區
11507,65000010008,65000010,新北市板橋區,社後里,板橋區
11507,65000010009,65000010,新北市板橋區,香社里,板橋區
11507,65000010010,65000010,新北市板橋區,中正里,板橋區
11507,65000010011,65000010,新北市板橋區,自強里,板橋區
11507,65000010012,65000010,新北市板橋區,自立里,板橋區
11507,65000010013,65000010,新北市板橋區,光華里,板橋區
11507,65000010014,65000010,新北市板橋區,國光里,板橋區
11507,65000010015,65000010,新北市板橋區,港尾里,板橋區
11507,65000010016,65000010,新北市板橋區,金華里,板橋區
11507,65000010017,65000010,新北市板橋區,港德里,板橋區
11507,65000010018,65000010,新北市板橋區,民權里,板橋區
11507,65000010019,65000010,新北市板橋區,建國里,板橋區
11507,65000010020,65000010,新北市板橋區,漢生里,板橋區
11507,65000010021,65000010,新北市板橋區,公舘里,板橋區
11507,65000010022,65000010,新北市板橋區,新民里,板橋區
11507,65000010023,65000010,新北市板橋區,幸福里,板橋區
11507,65000010024,65000010,新北市板橋區,忠誠里,板橋區
11507,65000010025,65000010,新北市板橋區,百壽里,板橋區
11507,65000010026,65000010,新北市板橋區,介壽里,板橋區
11507,65000010027,65000010,新北市板橋區,新埔里,板橋區
11507,65000010028,65000010,新北市板橋區,華江里,板橋區
11507,65000010029,65000010,新北市板橋區,江翠里,板橋區
11507,65000010030,65000010,新北市板橋區,純翠里,板橋區
11507,65000010031,65000010,新北市板橋區,溪頭里,板橋區
11507,65000010032,65000010,新北市板橋區,聯翠里,板橋區
11507,65000010033,65000010,新北市板橋區,宏翠里,板橋區
11507,65000010034,65000010,新北市板橋區,仁翠里,板橋區
11507,65000010035,65000010,新北市板橋區,新翠里,板橋區
11507,65000010036,65000010,新北市板橋區,吉翠里,板橋區
11507,65000010037,65000010,新北市板橋區,德翠里,板橋區
11507,65000010038,65000010,新北市板橋區,滿翠里,板橋區
11507,65000010039,65000010,新北市板橋區,明翠里,板橋區
11507,65000010040,65000010,新北市板橋區,松翠里,板橋區
11507,65000010041,65000010,新北市板橋區,柏翠里,板橋區
11507,65000010042,65000010,新北市板橋區,龍翠里,板橋區
11507,65000010043,65000010,新北市板橋區,華翠里,板橋區
11507,65000010044,65000010,新北市板橋區,忠翠里,板橋區
11507,65000010045,65000010,新北市板橋區,嵐翠里,板橋區
11507,65000010046,65000010,新北市板橋區,文翠里,板橋區
11507,65000010047,65000010,新北市板橋區,青翠里,板橋區
11507,65000010048,65000010,新北市板橋區,懷翠里,板橋區
11507,65000010049,65000010,新北市板橋區,福翠里,板橋區
11507,65000010050,65000010,新北市板橋區,港嘴里,板橋區
11507,65000010051,65000010,新北市板橋區,振興里,板橋區
11507,65000010052,65000010,新北市板橋區,振義里,板橋區
11507,65000010053,65000010,新北市板橋區,光復里,板橋區
11507,65000010054,65000010,新北市板橋區,埔墘里,板橋區
11507,65000010055,65000010,新北市板橋區,長壽里,板橋區
11507,65000010056,65000010,新北市板橋區,福壽里,板橋區
11507,65000010057,65000010,新北市板橋區,海山里,板橋區
11507,65000010058,65000010,新北市板橋區,九如里,板橋區
11507,65000010059,65000010,新北市板橋區,玉光里,板橋區
11507,65000010060,65000010,新北市板橋區,光仁里,板橋區
11507,65000010061,65000010,新北市板橋區,埤墘里,板橋區
11507,65000010062,65000010,新北市板橋區,永安里,板橋區
11507,65000010063,65000010,新北市板橋區,雙玉里,板橋區
11507,65000010064,65000010,新北市板橋區,廣新里,板橋區
11507,65000010065,65000010,新北市板橋區,深丘里,板橋區
11507,65000010066,65000010,新北市板橋區,香丘里,板橋區
11507,65000010067,65000010,新北市板橋區,西安里,板橋區
11507,65000010068,65000010,新北市板橋區,東丘里,板橋區
11507,65000010069,65000010,新北市板橋區,長安里,板橋區
11507,65000010070,65000010,新北市板橋區,福丘里,板橋區
11507,65000010071,65000010,新北市板橋區,福祿里,板橋區
11507,65000010072,65000010,新北市板橋區,民族里,板橋區
11507,65000010073,65000010,新北市板橋區,國泰里,板橋區
11507,65000010074,65000010,新北市板橋區,福德里,板橋區
11507,65000010075,65000010,新北市板橋區,景星里,板橋區
11507,65000010076,65000010,新北市板橋區,福星里,板橋區
11507,65000010077,65000010,新北市板橋區,鄉雲里,板橋區
11507,65000010078,65000010,新北市板橋區,廣德里,板橋區
11507,65000010079,65000010,新北市板橋區,大豐里,板橋區
11507,65000010080,65000010,新北市板橋區,重慶里,板橋區
11507,65000010081,65000010,新北市板橋區,仁愛里,板橋區
11507,65000010082,65000010,新北市板橋區,和平里,板橋區
11507,65000010083,65000010,新北市板橋區,廣福里,板橋區
11507,65000010084,65000010,新北市板橋區,華興里,板橋區
11507,65000010085,65000010,新北市板橋區,華貴里,板橋區
11507,65000010086,65000010,新北市板橋區,華德里,板橋區
11507,65000010087,65000010,新北市板橋區,華東里,板橋區
11507,65000010088,65000010,新北市板橋區,信義里,板橋區
11507,65000010089,65000010,新北市板橋區,浮洲里,板橋區
11507,65000010090,65000010,新北市板橋區,華中里,板橋區
11507,65000010091,65000010,新北市板橋區,僑中里,板橋區
11507,65000010092,65000010,新北市板橋區,中山里,板橋區
11507,65000010093,65000010,新北市板橋區,復興里,板橋區
11507,65000010094,65000010,新北市板橋區,大安里,板橋區
11507,65000010095,65000010,新北市板橋區,福安里,板橋區
11507,65000010096,65000010,新北市板橋區,聚安里,板橋區
11507,65000010097,65000010,新北市板橋區,龍安里,板橋區
11507,65000010098,65000010,新北市板橋區,崑崙里,板橋區
11507,65000010099,65000010,新北市板橋區,溪洲里,板橋區
11507,65000010100,65000010,新北市板橋區,溪北里,板橋區
11507,65000010101,65000010,新北市板橋區,香雅里,板橋區
11507,65000010102,65000010,新北市板橋區,新生里,板橋區
11507,65000010103,65000010,新北市板橋區,文德里,板橋區
11507,65000010104,65000010,新北市板橋區,文化里,板橋區
11507,65000010105,65000010,新北市板橋區,新海里,板橋區
11507,65000010106,65000010,新北市板橋區,莒光里,板橋區
11507,65000010107,65000010,新北市板橋區,富貴里,板橋區
11507,65000010108,65000010,新北市板橋區,正泰里,板橋區
11507,65000010109,65000010,新北市板橋區,民生里,板橋區
11507,65000010110,65000010,新北市板橋區,後埔里,板橋區
11507,65000010111,65000010,新北市板橋區,華福里,板橋區
11507,65000010112,65000010,新北市板橋區,堂春里,板橋區
11507,65000010113,65000010,新北市板橋區,成和里,板橋區
11507,65000010114,65000010,新北市板橋區,光榮里,板橋區
11507,65000010115,65000010,新北市板橋區,民安里,板橋區
11507,65000010116,65000010,新北市板橋區,陽明里,板橋區
11507,65000010117,65000010,新北市板橋區,朝陽里,板橋區
11507,65000010118,65000010,新北市板橋區,松柏里,板橋區
11507,65000010119,65000010,新北市板橋區,文聖里,板橋區
11507,65000010120,65000010,新北市板橋區,居仁里,板橋區
11507,65000010121,65000010,新北市板橋區,莊敬里,板橋區
11507,65000010122,65000010,新北市板橋區,東安里,板橋區
11507,65000010123,65000010,新北市板橋區,五權里,板橋區
11507,65000010124,65000010,新北市板橋區,溪福里,板橋區
11507,65000010125,65000010,新北市板橋區,大觀里,板橋區
11507,65000010126,65000010,新北市板橋區,歡園里,板橋區
11507,65000020001,65000020,新北市三重區,大有里,三重區
11507,65000020002,65000020,新北市三重區,二重里,三重區
11507,65000020003,65000020,新北市三重區,頂崁里,三重區
11507,65000020004,65000020,新北市三重區,谷王里,三重區
11507,65000020005,65000020,新北市三重區,中興里,三重區
11507,65000020006,65000020,新北市三重區,德厚里,三重區
11507,65000020007,65000020,新北市三重區,成功里,三重區
11507,65000020008,65000020,新北市三重區,福祉里,三重區
11507,65000020009,65000020,新北市三重區,福民里,三重區
11507,65000020010,65000020,新北市三重區,過田里,三重區
11507,65000020011,65000020,新北市三重區,錦田里,三重區
11507,65000020012,65000020,新北市三重區,重明里,三重區
11507,65000020013,65000020,新北市三重區,光田里,三重區
11507,65000020014,65000020,新北市三重區,光陽里,三重區
11507,65000020015,65000020,新北市三重區,田心里,三重區
11507,65000020016,65000020,新北市三重區,福田里,三重區
11507,65000020017,65000020,新北市三重區,田中里,三重區
11507,65000020018,65000020,新北市三重區,田安里,三重區
11507,65000020019,65000020,新北市三重區,三民里,三重區
11507,65000020020,65000020,新北市三重區,光明里,三重區
11507,65000020021,65000020,新北市三重區,光正里,三重區
11507,65000020022,65000020,新北市三重區,同安里,三重區
11507,65000020023,65000020,新北市三重區,同慶里,三重區
11507,65000020024,65000020,新北市三重區,菜寮里,三重區
11507,65000020025,65000020,新北市三重區,永春里,三重區
11507,65000020026,65000020,新北市三重區,中正里,三重區
11507,65000020027,65000020,新北市三重區,吉利里,三重區
11507,65000020028,65000020,新北市三重區,大同里,三重區
11507,65000020029,65000020,新北市三重區,中民里,三重區
11507,65000020030,65000020,新北市三重區,平和里,三重區
11507,65000020031,65000020,新北市三重區,大安里,三重區
11507,65000020032,65000020,新北市三重區,仁德里,三重區
11507,65000020033,65000020,新北市三重區,忠孝里,三重區
11507,65000020034,65000020,新北市三重區,仁義里,三重區
11507,65000020035,65000020,新北市三重區,光榮里,三重區
11507,65000020036,65000020,新北市三重區,光輝里,三重區
11507,65000020037,65000020,新北市三重區,福星里,三重區
11507,65000020038,65000020,新北市三重區,福利里,三重區
11507,65000020039,65000020,新北市三重區,清和里,三重區
11507,65000020040,65000020,新北市三重區,永興里,三重區
11507,65000020041,65000020,新北市三重區,中山里,三重區
11507,65000020042,65000020,新北市三重區,大園里,三重區
11507,65000020043,65000020,新北市三重區,國隆里,三重區
11507,65000020044,65000020,新北市三重區,重陽里,三重區
11507,65000020045,65000020,新北市三重區,民生里,三重區
11507,65000020046,65000020,新北市三重區,重新里,三重區
11507,65000020047,65000020,新北市三重區,正德里,三重區
11507,65000020048,65000020,新北市三重區,正義里,三重區
