workplace_id,workplace_name,workplace_district,workplace_lat,workplace_lon,preference_mode,rank,candidate_name,district,lat,lon,rent,official_median_rent,commute_minutes,transfer_count,rent_saving_vs_neihu,preference_cost,preference_score,normalized_rent,normalized_commute,rent_weight,commute_weight,is_pareto_efficient,dominated_by,route_summary,livability_index,food_count,shopping_count,recreation_count,culture_count,medical_count,total_poi_count,normalized_livability,livability_cost,livability_weight
taipei_city_hall_xinyi,市政府站,信義,25.041135,121.565685,平衡型,4,汐止車站,汐止區,25.0679,121.66113,14000,14000,32.1,1,5500,0.5513784461152882,0.4486215538847118,0.6666666666666666,0.4360902255639098,0.5,0.5,True,,TRA 七堵-屏東 (汐止->松山) | Bus 299 (永吉松山路口->松山高中(松隆)),,,,,,,,,,
taipei_city_hall_xinyi,市政府站,信義,25.041135,121.565685,平衡型,5,樹林車站,樹林區,24.99123,121.42442,13000,13000,38.4,1,6500,0.7048872180451127,0.2951127819548873,0.5,0.9097744360902253,0.5,0.5,True,,TRA 樹林-基隆 (樹林->萬華) | MRT 板南線 (龍山寺->市政府),,,,,,,,,,
taipei_city_hall_xinyi,市政府站,信義,25.041135,121.565685,通勤型,1,板橋站,板橋區,25.014098,121.462671,16000,16000,26.3,0,3500,0.3,0.7,1.0,0.0,0.3,0.7,True,,MRT 板南線 (板橋->市政府),,,,,,,,,,
taipei_city_hall_xinyi,市政府站,信義,25.041135,121.565685,通勤型,2,頂溪站,永和區,25.01308,121.515398,15000,15000,27.9,1,4500,0.33421052631578935,0.6657894736842107,0.8333333333333334,0.12030075187969907,0.3,0.7,True,,MRT 中和新蘆線 (頂溪->忠孝新生) | MRT 板南線 (忠孝新生->市政府),,,,,,,,,,
taipei_city_hall_xinyi,市政府站,信義,25.041135,121.565685,通勤型,3,汐止車站,汐止區,25.0679,121.66113,14000,14000,32.1,1,5500,0.5052631578947369,0.49473684210526314,0.6666666666666666,0.4360902255639098,0.3,0.7,True,,TRA 七堵-屏東 (汐止->松山) | Bus 299 (永吉松山路口->松山高中(松隆)),,,,,,,,,,
taipei_city_hall_xinyi,市政府站,信義,25.041135,121.565685,通勤型,4,泰山站,泰山區,25.05321,121.43943,10000,10000,39.6,1,9500,0.7,0.30000000000000004,0.0,1.0,0.3,0.7,True,,MRT 桃園機場捷運線 (泰山站->台北車站) | MRT 板南線 (台北車站->市政府),,,,,,,,,,
taipei_city_hall_xinyi,市政府站,信義,25.041135,121.565685,通勤型,5,樹林車站,樹林區,24.99123,121.42442,13000,13000,38.4,1,6500,0.7868421052631577,0.21315789473684232,0.5,0.9097744360902253,0.3,0.7,True,,TRA 樹林-基隆 (樹林->萬華) | MRT 板南線 (龍山寺->市政府),,,,,,,,,,
taipei_city_hall_xinyi,市政府站,信義,25.041135,121.565685,生活品質型,1,板橋站,板橋區,25.014098,121.462671,16000,16000,26.3,0,3500,0.14117647058823532,0.8588235294117647,0.7058823529411765,0.0,0.2,0.2,True,,MRT 板南線 (板橋->市政府),0.8019162575013639,193.0,57.0,59.0,10.0,19.0,338.0,1.0,0.0,0.6
taipei_city_hall_xinyi,市政府站,信義,25.041135,121.565685,生活品質型,2,大坪林站,新店區,24.98272,121.54134,15500,15500,37.9,1,4000,0.2586714486190324,0.7413285513809675,0.6470588235294118,0.3169398907103825,0.2,0.2,False,頂溪站; 景安站; 汐止車站; 三重站; 土城站,MRT 松山新店線 (大坪林->西門) | MRT 板南線 (西門->市政府),0.7171376811594202,256.0,49.0,34.0,4.0,48.0,391.0,0.8902138237148775,0.10978617628512255,0.6
taipei_city_hall_xinyi,市政府站,信義,25.041135,121.565685,生活品質型,3,樹林車站,樹林區,24.99123,121.42442,13000,13000,38.4,1,6500,0.2728158918782465,0.7271841081217535,0.35294117647058826,0.33060109289617484,0.2,0.2,True,,TRA 樹林-基隆 (樹林->萬華) | MRT 板南線 (龍山寺->市政府),0.6267424907295398,198.0,42.0,23.0,9.0,33.0,305.0,0.7731542699918436,0.22684573000815644,0.6
