workplace_id,workplace_name,workplace_district,workplace_lat,workplace_lon,workplace_station_operator,workplace_station_uid,candidate_name,district,lat,lon,departure_time,commute_minutes,transfer_count,route_summary,query_status,error_message,route_start_time,route_end_time,travel_time_seconds,maas_response_file
xinban_special_district,新板特區,板橋,25.0138307,121.4618983,OSM_NOMINATIM_CACHE,nominatim:新北市板橋區新府路,土城站,土城區,24.97313,121.44432,2026-08-24T08:00:00,12.6,0,MRT 板南線 (土城->板橋),success,,2026-08-24T08:00:10,2026-08-24T08:12:44,754,data/interim/transport/tdx_maas_responses/tucheng_station_to_xinban_special_district.json
xinban_special_district,新板特區,板橋,25.0138307,121.4618983,OSM_NOMINATIM_CACHE,nominatim:新北市板橋區新府路,泰山站,泰山區,25.05321,121.43943,2026-08-24T08:00:00,37.0,0,Bus 805 (泰林路新北大道口->新北板橋公車站),success,,2026-08-24T07:52:19,2026-08-24T08:29:20,2221,data/interim/transport/tdx_maas_responses/taishan_station_to_xinban_special_district.json
xinban_special_district,新板特區,板橋,25.0138307,121.4618983,OSM_NOMINATIM_CACHE,nominatim:新北市板橋區新府路,林口站,林口區,25.0658,121.36134,2026-08-24T08:00:00,44.1,0,Bus 920副 (林口轉運站->萬坪公園),success,,2026-08-24T08:31:33,2026-08-24T09:15:40,2647,data/interim/transport/tdx_maas_responses/linkou_station_to_xinban_special_district.json
xinban_special_district,新板特區,板橋,25.0138307,121.4618983,OSM_NOMINATIM_CACHE,nominatim:新北市板橋區新府路,淡水站,淡水區,25.167745,121.445805,2026-08-24T08:00:00,56.2,1,MRT 淡水信義線 (淡水->台北車站) | TRA 臺東-樹林 (臺北->板橋),success,,2026-08-24T07:58:58,2026-08-24T08:55:10,3372,data/interim/transport/tdx_maas_responses/tamsui_station_to_xinban_special_district.json
xinban_special_district,新板特區,板橋,25.0138307,121.4618983,OSM_NOMINATIM_CACHE,nominatim:新北市板橋區新府路,三峽北大特區,三峽區,24.94489,121.37368,2026-08-24T08:00:00,40.7,1,Bus 916 (臺北大學正門->捷運永寧站) | MRT 板南線 (永寧->板橋),success,,2026-08-24T07:59:00,2026-08-24T08:39:44,2444,data/interim/transport/tdx_maas_responses/sanxia_ntpu_main_gate_to_xinban_special_district.json
xinban_special_district,新板特區,板橋,25.0138307,121.4618983,OSM_NOMINATIM_CACHE,nominatim:新北市板橋區新府路,樹林車站,樹林區,24.99123,121.42442,2026-08-24T08:00:00,9.2,0,TRA 鶯歌-蘇澳新 (樹林->板橋),success,,2026-08-24T08:07:59,2026-08-24T08:17:10,551,data/interim/transport/tdx_maas_responses/shulin_station_to_xinban_special_district.json
xinban_special_district,新板特區,板橋,25.0138307,121.4618983,OSM_NOMINATIM_CACHE,nominatim:新北市板橋區新府路,五股區公所,五股區,25.082744,121.4383484,2026-08-24T08:00:00,28.3,1,Bus 963 (五股區公所(五股公有市場)->捷運新埔站) | MRT 板南線 (新埔->板橋),success,,2026-08-24T07:59:00,2026-08-24T08:27:19,1699,data/interim/transport/tdx_maas_responses/wugu_district_office_to_xinban_special_district.json
xinban_special_district,新板特區,板橋,25.0138307,121.4618983,OSM_NOMINATIM_CACHE,nominatim:新北市板橋區新府路,鶯歌車站,鶯歌區,24.95455,121.35517,2026-08-24T08:00:00,14.2,0,TRA 彰化-花蓮 (鶯歌->板橋),success,,2026-08-24T08:56:00,2026-08-24T09:10:10,850,data/interim/transport/tdx_maas_responses/yingge_station_to_xinban_special_district.json
xinzhuang_fuduxin,新莊副都心,新莊,25.05924,121.44561,TYMC,TYMC-A4,汐止車站,汐止區,25.0679,121.66113,2026-08-24T08:00:00,41.9,1,TRA 基隆-苗栗 (汐止->臺北) | MRT 桃園機場捷運線 (台北車站->新莊副都心站),success,,2026-08-24T08:08:47,2026-08-24T08:50:38,2511,data/interim/transport/tdx_maas_responses/xizhi_station_to_xinzhuang_fuduxin.json
xinzhuang_fuduxin,新莊副都心,新莊,25.05924,121.44561,TYMC,TYMC-A4,頂溪站,永和區,25.01308,121.515398,2026-08-24T08:00:00,42.6,1,Bus 262區 (捷運頂溪站->臺北郵局) | MRT 桃園機場捷運線 (台北車站->新莊副都心站),success,,2026-08-24T08:00:03,2026-08-24T08:42:38,2555,data/interim/transport/tdx_maas_responses/dingxi_station_to_xinzhuang_fuduxin.json
xinzhuang_fuduxin,新莊副都心,新莊,25.05924,121.44561,TYMC,TYMC-A4,景安站,中和區,24.99392,121.505114,2026-08-24T08:00:00,49.5,1,MRT 中和新蘆線 (景安->三重) | MRT 桃園機場捷運線 (三重站->新莊副都心站),success,,2026-08-24T08:01:11,2026-08-24T08:50:38,2967,data/interim/transport/tdx_maas_responses/jingan_station_to_xinzhuang_fuduxin.json
xinzhuang_fuduxin,新莊副都心,新莊,25.05924,121.44561,TYMC,TYMC-A4,大坪林站,新店區,24.98272,121.54134,2026-08-24T08:00:00,45.7,1,MRT 松山新店線 (大坪林->北門) | MRT 桃園機場捷運線 (台北車站->新莊副都心站),success,,2026-08-24T07:56:57,2026-08-24T08:42:38,2741,data/interim/transport/tdx_maas_responses/dapinglin_station_to_xinzhuang_fuduxin.json
xinzhuang_fuduxin,新莊副都心,新莊,25.05924,121.44561,TYMC,TYMC-A4,板橋站,板橋區,25.014098,121.462671,2026-08-24T08:00:00,31.6,0,Bus 786 (新北板橋公車站->行政院新莊聯合辦公大樓(中平路)),success,,2026-08-24T09:51:29,2026-08-24T10:23:08,1899,data/interim/transport/tdx_maas_responses/banqiao_station_to_xinzhuang_fuduxin.json
xinzhuang_fuduxin,新莊副都心,新莊,25.05924,121.44561,TYMC,TYMC-A4,三重站,三重區,25.05571,121.48422,2026-08-24T08:00:00,10.7,0,MRT 桃園機場捷運線 (三重站->新莊副都心站),success,,2026-08-24T07:46:58,2026-08-24T07:57:38,640,data/interim/transport/tdx_maas_responses/sanchong_station_to_xinzhuang_fuduxin.json
xinzhuang_fuduxin,新莊副都心,新莊,25.05924,121.44561,TYMC,TYMC-A4,新莊站,新莊區,25.03608,121.45218,2026-08-24T08:00:00,20.3,0,Bus 786 (捷運新莊站(新莊郵局)->行政院新莊聯合辦公大樓(中平路)),success,,2026-08-24T10:02:51,2026-08-24T10:23:08,1217,data/interim/transport/tdx_maas_responses/xinzhuang_station_to_xinzhuang_fuduxin.json
xinzhuang_fuduxin,新莊副都心,新莊,25.05924,121.44561,TYMC,TYMC-A4,蘆洲站,蘆洲區,25.09152,121.46471,2026-08-24T08:00:00,46.0,1,Bus 橘17 (捷運蘆洲站->工商展覽中心) | Bus 520 (工商展覽中心->勞工活動中心),success,,2026-08-24T07:57:29,2026-08-24T08:43:31,2762,data/interim/transport/tdx_maas_responses/luzhou_station_to_xinzhuang_fuduxin.json
xinzhuang_fuduxin,新莊副都心,新莊,25.05924,121.44561,TYMC,TYMC-A4,土城站,土城區,24.97313,121.44432,2026-08-24T08:00:00,43.7,1,MRT 板南線 (土城->新埔) | Bus 982直達新埔線 (捷運新埔站->行政院新莊聯合辦公大樓(榮華)),success,,2026-08-24T08:00:10,2026-08-24T08:43:52,2622,data/interim/transport/tdx_maas_responses/tucheng_station_to_xinzhuang_fuduxin.json
xinzhuang_fuduxin,新莊副都心,新莊,25.05924,121.44561,TYMC,TYMC-A4,泰山站,泰山區,25.05321,121.43943,2026-08-24T08:00:00,4.4,0,MRT 桃園機場捷運線 (泰山站->新莊副都心站),success,,2026-08-24T07:59:16,2026-08-24T08:03:38,262,data/interim/transport/tdx_maas_responses/taishan_station_to_xinzhuang_fuduxin.json
xinzhuang_fuduxin,新莊副都心,新莊,25.05924,121.44561,TYMC,TYMC-A4,林口站,林口區,25.0658,121.36134,2026-08-24T08:00:00,16.9,0,MRT 桃園機場捷運線 (林口站->新莊副都心站),success,,2026-08-24T08:01:41,2026-08-24T08:18:38,1017,data/interim/transport/tdx_maas_responses/linkou_station_to_xinzhuang_fuduxin.json
xinzhuang_fuduxin,新莊副都心,新莊,25.05924,121.44561,TYMC,TYMC-A4,淡水站,淡水區,25.167745,121.445805,2026-08-24T08:00:00,66.7,1,MRT 淡水信義線 (淡水->台北車站) | MRT 桃園機場捷運線 (台北車站->新莊副都心站),success,,2026-08-24T07:58:58,2026-08-24T09:05:38,4000,data/interim/transport/tdx_maas_responses/tamsui_station_to_xinzhuang_fuduxin.json
xinzhuang_fuduxin,新莊副都心,新莊,25.05924,121.44561,TYMC,TYMC-A4,三峽北大特區,三峽區,24.94489,121.37368,2026-08-24T08:00:00,76.5,1,Bus 885 (臺北大學正門->新泰路口) | Bus 783 (新泰中正路口->行政院新莊聯合辦公大樓(中平路)),success,,2026-08-24T09:29:40,2026-08-24T10:46:08,4588,data/interim/transport/tdx_maas_responses/sanxia_ntpu_main_gate_to_xinzhuang_fuduxin.json
xinzhuang_fuduxin,新莊副都心,新莊,25.05924,121.44561,TYMC,TYMC-A4,樹林車站,樹林區,24.99123,121.42442,2026-08-24T08:00:00,40.6,1,TRA 樹林-基隆 (樹林->臺北) | MRT 桃園機場捷運線 (台北車站->新莊副都心站),success,,2026-08-24T08:01:59,2026-08-24T08:42:38,2439,data/interim/transport/tdx_maas_responses/shulin_station_to_xinzhuang_fuduxin.json
xinzhuang_fuduxin,新莊副都心,新莊,25.05924,121.44561,TYMC,TYMC-A4,五股區公所,五股區,25.082744,121.4383484,2026-08-24T08:00:00,38.0,1,Bus 582經工業區 (立體停車場(五股公有市場)->捷運新北產業園區站) | MRT 桃園機場捷運線 (新北產業園區站->新莊副都心站),success,,2026-08-24T08:27:41,2026-08-24T09:05:38,2277,data/interim/transport/tdx_maas_responses/wugu_district_office_to_xinzhuang_fuduxin.json
xinzhuang_fuduxin,新莊副都心,新莊,25.05924,121.44561,TYMC,TYMC-A4,鶯歌車站,鶯歌區,24.95455,121.35517,2026-08-24T08:00:00,53.6,1,TRA 鶯歌-蘇澳新 (鶯歌->臺北) | MRT 桃園機場捷運線 (台北車站->新莊副都心站),success,,2026-08-24T07:57:00,2026-08-24T08:50:38,3218,data/interim/transport/tdx_maas_responses/yingge_station_to_xinzhuang_fuduxin.json
xizhi_science_park,汐止科學園區,汐止,25.06406,121.65233,TRA,TRA-0970,汐止車站,汐止區,25.0679,121.66113,2026-08-24T08:00:00,7.0,0,TRA 基隆-新竹 (汐止->汐科),success,,2026-08-24T08:20:47,2026-08-24T08:27:50,423,data/interim/transport/tdx_maas_responses/xizhi_station_to_xizhi_science_park.json
xizhi_science_park,汐止科學園區,汐止,25.06406,121.65233,TRA,TRA-0970,頂溪站,永和區,25.01308,121.515398,2026-08-24T08:00:00,49.8,1,Bus 262區 (捷運頂溪站->臺北車站(忠孝)) | TRA 鶯歌-蘇澳新 (臺北->汐科),success,,2026-08-24T08:00:03,2026-08-24T08:49:50,2987,data/interim/transport/tdx_maas_responses/dingxi_station_to_xizhi_science_park.json
xizhi_science_park,汐止科學園區,汐止,25.06406,121.65233,TRA,TRA-0970,景安站,中和區,24.99392,121.505114,2026-08-24T08:00:00,68.0,1,MRT 環狀線 (景安->板橋) | TRA 彰化-基隆 (板橋->汐科),success,,2026-08-24T07:58:51,2026-08-24T09:06:50,4079,data/interim/transport/tdx_maas_responses/jingan_station_to_xizhi_science_park.json
xizhi_science_park,汐止科學園區,汐止,25.06406,121.65233,TRA,TRA-0970,大坪林站,新店區,24.98272,121.54134,2026-08-24T08:00:00,57.9,1,MRT 松山新店線 (大坪林->松山) | TRA 新竹-基隆 (松山->汐科),success,,2026-08-24T07:56:57,2026-08-24T08:54:50,3473,data/interim/transport/tdx_maas_responses/dapinglin_station_to_xizhi_science_park.json
xizhi_science_park,汐止科學園區,汐止,25.06406,121.65233,TRA,TRA-0970,板橋站,板橋區,25.014098,121.462671,2026-08-24T08:00:00,35.6,0,TRA 新竹-基隆 (板橋->汐科),success,,2026-08-24T07:45:15,2026-08-24T08:20:50,2135,data/interim/transport/tdx_maas_responses/banqiao_station_to_xizhi_science_park.json
xizhi_science_park,汐止科學園區,汐止,25.06406,121.65233,TRA,TRA-0970,三重站,三重區,25.05571,121.48422,2026-08-24T08:00:00,46.9,1,MRT 桃園機場捷運線 (三重站->台北車站) | TRA 北湖-瑞芳 (臺北->汐科),success,,2026-08-24T07:49:58,2026-08-24T08:36:50,2812,data/interim/transport/tdx_maas_responses/sanchong_station_to_xizhi_science_park.json
xizhi_science_park,汐止科學園區,汐止,25.06406,121.65233,TRA,TRA-0970,新莊站,新莊區,25.03608,121.45218,2026-08-24T08:00:00,86.5,1,MRT 中和新蘆線 (新莊->松江南京) | Bus 668 (南京建國路口->汐科站北站),success,,2026-08-24T07:56:40,2026-08-24T09:23:13,5193,data/interim/transport/tdx_maas_responses/xinzhuang_station_to_xizhi_science_park.json
xizhi_science_park,汐止科學園區,汐止,25.06406,121.65233,TRA,TRA-0970,蘆洲站,蘆洲區,25.09152,121.46471,2026-08-24T08:00:00,86.6,1,MRT 中和新蘆線 (蘆洲->松江南京) | Bus 668 (南京建國路口->汐科站北站),success,,2026-08-24T07:56:39,2026-08-24T09:23:13,5194,data/interim/transport/tdx_maas_responses/luzhou_station_to_xizhi_science_park.json
xizhi_science_park,汐止科學園區,汐止,25.06406,121.65233,TRA,TRA-0970,土城站,土城區,24.97313,121.44432,2026-08-24T08:00:00,54.7,1,MRT 板南線 (土城->龍山寺) | TRA 新竹-基隆 (萬華->汐科),success,,2026-08-24T08:00:10,2026-08-24T08:54:50,3280,data/interim/transport/tdx_maas_responses/tucheng_station_to_xizhi_science_park.json
xizhi_science_park,汐止科學園區,汐止,25.06406,121.65233,TRA,TRA-0970,泰山站,泰山區,25.05321,121.43943,2026-08-24T08:00:00,45.6,1,MRT 桃園機場捷運線 (泰山站->台北車站) | TRA 樹林-基隆 (臺北->汐科),success,,2026-08-24T07:59:16,2026-08-24T08:44:50,2734,data/interim/transport/tdx_maas_responses/taishan_station_to_xizhi_science_park.json
xizhi_science_park,汐止科學園區,汐止,25.06406,121.65233,TRA,TRA-0970,林口站,林口區,25.0658,121.36134,2026-08-24T08:00:00,65.2,1,MRT 桃園機場捷運線 (林口站->台北車站) | TRA 彰化-基隆 (臺北->汐科),success,,2026-08-24T08:01:41,2026-08-24T09:06:50,3909,data/interim/transport/tdx_maas_responses/linkou_station_to_xizhi_science_park.json
xizhi_science_park,汐止科學園區,汐止,25.06406,121.65233,TRA,TRA-0970,淡水站,淡水區,25.167745,121.445805,2026-08-24T08:00:00,67.9,1,MRT 淡水信義線 (淡水->台北車站) | TRA 彰化-基隆 (臺北->汐科),success,,2026-08-24T07:58:58,2026-08-24T09:06:50,4072,data/interim/transport/tdx_maas_responses/tamsui_station_to_xizhi_science_park.json
xizhi_science_park,汐止科學園區,汐止,25.06406,121.65233,TRA,TRA-0970,三峽北大特區,三峽區,24.94489,121.37368,2026-08-24T08:00:00,74.2,1,Bus F611 (大學風呂(學勤路)->山佳) | TRA 彰化-基隆 (山佳->汐科),success,,2026-08-24T07:52:40,2026-08-24T09:06:50,4450,data/interim/transport/tdx_maas_responses/sanxia_ntpu_main_gate_to_xizhi_science_park.json
xizhi_science_park,汐止科學園區,汐止,25.06406,121.65233,TRA,TRA-0970,樹林車站,樹林區,24.99123,121.42442,2026-08-24T08:00:00,41.9,0,TRA 鶯歌-蘇澳新 (樹林->汐科),success,,2026-08-24T08:07:59,2026-08-24T08:49:50,2511,data/interim/transport/tdx_maas_responses/shulin_station_to_xizhi_science_park.json
xizhi_science_park,汐止科學園區,汐止,25.06406,121.65233,TRA,TRA-0970,五股區公所,五股區,25.082744,121.4383484,2026-08-24T08:00:00,78.2,1,Bus 641 (立體停車場(五股公有市場)->臺北車站(鄭州)) | TRA 三義-基隆 (臺北->汐科),success,,2026-08-24T08:16:41,2026-08-24T09:34:50,4689,data/interim/transport/tdx_maas_responses/wugu_district_office_to_xizhi_science_park.json
xizhi_science_park,汐止科學園區,汐止,25.06406,121.65233,TRA,TRA-0970,鶯歌車站,鶯歌區,24.95455,121.35517,2026-08-24T08:00:00,49.8,0,TRA 彰化-基隆 (鶯歌->汐科),success,,2026-08-24T08:35:00,2026-08-24T09:24:50,2990,data/interim/transport/tdx_maas_responses/yingge_station_to_xizhi_science_park.json
zhonghe_tech_park,中和科技園區,中和,25.007043,121.496375,NWT_BUS,NWT72482,汐止車站,汐止區,25.0679,121.66113,2026-08-24T08:00:00,49.5,1,TRA 蘇澳-樹林 (汐止->萬華) | Bus 307西藏三民 (西藏路->華中橋),success,,2026-08-24T08:14:47,2026-08-24T09:04:14,2967,data/interim/transport/tdx_maas_responses/xizhi_station_to_zhonghe_tech_park.json
zhonghe_tech_park,中和科技園區,中和,25.007043,121.496375,NWT_BUS,NWT72482,頂溪站,永和區,25.01308,121.515398,2026-08-24T08:00:00,18.0,0,Bus 橘3 (仁愛路->橋和站),success,,2026-08-24T07:59:01,2026-08-24T08:17:00,1079,data/interim/transport/tdx_maas_responses/dingxi_station_to_zhonghe_tech_park.json
zhonghe_tech_park,中和科技園區,中和,25.007043,121.496375,NWT_BUS,NWT72482,景安站,中和區,24.99392,121.505114,2026-08-24T08:00:00,14.9,0,MRT 環狀線 (景安->中和),success,,2026-08-24T07:58:51,2026-08-24T08:13:44,893,data/interim/transport/tdx_maas_responses/jingan_station_to_zhonghe_tech_park.json
zhonghe_tech_park,中和科技園區,中和,25.007043,121.496375,NWT_BUS,NWT72482,大坪林站,新店區,24.98272,121.54134,2026-08-24T08:00:00,23.4,0,MRT 環狀線 (大坪林->中和),success,,2026-08-24T07:58:22,2026-08-24T08:21:44,1402,data/interim/transport/tdx_maas_responses/dapinglin_station_to_zhonghe_tech_park.json
zhonghe_tech_park,中和科技園區,中和,25.007043,121.496375,NWT_BUS,NWT72482,板橋站,板橋區,25.014098,121.462671,2026-08-24T08:00:00,23.2,0,MRT 環狀線 (板橋->中和),success,,2026-08-24T07:54:36,2026-08-24T08:17:47,1391,data/interim/transport/tdx_maas_responses/banqiao_station_to_zhonghe_tech_park.json
zhonghe_tech_park,中和科技園區,中和,25.007043,121.496375,NWT_BUS,NWT72482,三重站,三重區,25.05571,121.48422,2026-08-24T08:00:00,36.5,1,MRT 中和新蘆線 (三重->頭前庄) | MRT 環狀線 (頭前庄->中和),success,,2026-08-24T08:01:17,2026-08-24T08:37:47,2190,data/interim/transport/tdx_maas_responses/sanchong_station_to_zhonghe_tech_park.json
zhonghe_tech_park,中和科技園區,中和,25.007043,121.496375,NWT_BUS,NWT72482,新莊站,新莊區,25.03608,121.45218,2026-08-24T08:00:00,33.1,1,MRT 中和新蘆線 (新莊->頭前庄) | MRT 環狀線 (頭前庄->中和),success,,2026-08-24T07:56:40,2026-08-24T08:29:47,1987,data/interim/transport/tdx_maas_responses/xinzhuang_station_to_zhonghe_tech_park.json
zhonghe_tech_park,中和科技園區,中和,25.007043,121.496375,NWT_BUS,NWT72482,蘆洲站,蘆洲區,25.09152,121.46471,2026-08-24T08:00:00,57.1,1,MRT 中和新蘆線 (蘆洲->景安) | MRT 環狀線 (景安->中和),success,,2026-08-24T07:56:39,2026-08-24T08:53:44,3425,data/interim/transport/tdx_maas_responses/luzhou_station_to_zhonghe_tech_park.json
zhonghe_tech_park,中和科技園區,中和,25.007043,121.496375,NWT_BUS,NWT72482,土城站,土城區,24.97313,121.44432,2026-08-24T08:00:00,41.6,1,MRT 板南線 (土城->板橋) | MRT 環狀線 (板橋->中和),success,,2026-08-24T08:00:10,2026-08-24T08:41:47,2497,data/interim/transport/tdx_maas_responses/tucheng_station_to_zhonghe_tech_park.json
zhonghe_tech_park,中和科技園區,中和,25.007043,121.496375,NWT_BUS,NWT72482,泰山站,泰山區,25.05321,121.43943,2026-08-24T08:00:00,56.1,1,MRT 桃園機場捷運線 (泰山站->台北車站) | Bus 202 (臺北車站(忠孝)->華中橋),success,,2026-08-24T07:59:16,2026-08-24T08:55:23,3367,data/interim/transport/tdx_maas_responses/taishan_station_to_zhonghe_tech_park.json
zhonghe_tech_park,中和科技園區,中和,25.007043,121.496375,NWT_BUS,NWT72482,林口站,林口區,25.0658,121.36134,2026-08-24T08:00:00,65.5,1,MRT 桃園機場捷運線 (林口站->台北車站) | Bus 307 (臺北車站(忠孝)->華中橋),success,,2026-08-24T08:01:41,2026-08-24T09:07:14,3933,data/interim/transport/tdx_maas_responses/linkou_station_to_zhonghe_tech_park.json
zhonghe_tech_park,中和科技園區,中和,25.007043,121.496375,NWT_BUS,NWT72482,淡水站,淡水區,25.167745,121.445805,2026-08-24T08:00:00,77.3,1,MRT 淡水信義線 (淡水->台北車站) | Bus 307 (臺北車站(忠孝)->華中橋),success,,2026-08-24T07:58:58,2026-08-24T09:16:14,4636,data/interim/transport/tdx_maas_responses/tamsui_station_to_zhonghe_tech_park.json
zhonghe_tech_park,中和科技園區,中和,25.007043,121.496375,NWT_BUS,NWT72482,三峽北大特區,三峽區,24.94489,121.37368,2026-08-24T08:00:00,64.3,1,Bus 921 (臺北大學正門->中和國稅局) | Bus 982 (家美工業區->中和保養廠),success,,2026-08-24T08:03:00,2026-08-24T09:07:18,3858,data/interim/transport/tdx_maas_responses/sanxia_ntpu_main_gate_to_zhonghe_tech_park.json
zhonghe_tech_park,中和科技園區,中和,25.007043,121.496375,NWT_BUS,NWT72482,樹林車站,樹林區,24.99123,121.42442,2026-08-24T08:00:00,33.8,1,TRA 鶯歌-蘇澳新 (樹林->板橋) | MRT 環狀線 (板橋->中和),success,,2026-08-24T08:07:59,2026-08-24T08:41:47,2028,data/interim/transport/tdx_maas_responses/shulin_station_to_zhonghe_tech_park.json
zhonghe_tech_park,中和科技園區,中和,25.007043,121.496375,NWT_BUS,NWT72482,五股區公所,五股區,25.082744,121.4383484,2026-08-24T08:00:00,58.8,2,Bus 963 (五股區公所(五股公有市場)->捷運新埔站) | MRT 板南線 (新埔->板橋) | MRT 環狀線 (板橋->中和),success,,2026-08-24T07:59:00,2026-08-24T08:57:47,3527,data/interim/transport/tdx_maas_responses/wugu_district_office_to_zhonghe_tech_park.json
zhonghe_tech_park,中和科技園區,中和,25.007043,121.496375,NWT_BUS,NWT72482,鶯歌車站,鶯歌區,24.95455,121.35517,2026-08-24T08:00:00,48.8,1,TRA 鶯歌-蘇澳新 (鶯歌->板橋) | MRT 環狀線 (板橋->中和),success,,2026-08-24T07:57:00,2026-08-24T08:45:47,2927,data/interim/transport/tdx_maas_responses/yingge_station_to_zhonghe_tech_park.json
tucheng_industrial_park,土城產業園區,土城,24.962537,121.425079,NWT_BUS,NWT10070,汐止車站,汐止區,25.0679,121.66113,2026-08-24T08:00:00,62.7,2,TRA 基隆-苗栗 (汐止->板橋) | MRT 板南線 (板橋->永寧) | Bus 706 (捷運永寧站->土城工業區),success,,2026-08-24T08:08:47,2026-08-24T09:11:30,3763,data/interim/transport/tdx_maas_responses/xizhi_station_to_tucheng_industrial_park.json
tucheng_industrial_park,土城產業園區,土城,24.962537,121.425079,NWT_BUS,NWT10070,頂溪站,永和區,25.01308,121.515398,2026-08-24T08:00:00,52.0,0,Bus 706 (捷運頂溪站->土城工業區),success,,2026-08-24T08:01:27,2026-08-24T08:53:30,3123,data/interim/transport/tdx_maas_responses/dingxi_station_to_tucheng_industrial_park.json
tucheng_industrial_park,土城產業園區,土城,24.962537,121.425079,NWT_BUS,NWT10070,景安站,中和區,24.99392,121.505114,2026-08-24T08:00:00,61.4,2,MRT 環狀線 (景安->板橋) | MRT 板南線 (板橋->永寧) | Bus 藍45 (中央路三段->土城國中),success,,2026-08-24T07:58:51,2026-08-24T09:00:14,3683,data/interim/transport/tdx_maas_responses/jingan_station_to_tucheng_industrial_park.json
tucheng_industrial_park,土城產業園區,土城,24.962537,121.425079,NWT_BUS,NWT10070,大坪林站,新店區,24.98272,121.54134,2026-08-24T08:00:00,73.7,1,Bus 793 (捷運大坪林站->中和國稅局) | Bus 706 (中和國稅局->土城工業區),success,,2026-08-24T08:25:50,2026-08-24T09:39:30,4420,data/interim/transport/tdx_maas_responses/dapinglin_station_to_tucheng_industrial_park.json
tucheng_industrial_park,土城產業園區,土城,24.962537,121.425079,NWT_BUS,NWT10070,板橋站,板橋區,25.014098,121.462671,2026-08-24T08:00:00,29.8,1,MRT 板南線 (板橋->頂埔) | Bus 706 (大暖路口->土城工業區),success,,2026-08-24T07:57:10,2026-08-24T08:27:00,1790,data/interim/transport/tdx_maas_responses/banqiao_station_to_tucheng_industrial_park.json
tucheng_industrial_park,土城產業園區,土城,24.962537,121.425079,NWT_BUS,NWT10070,三重站,三重區,25.05571,121.48422,2026-08-24T08:00:00,59.5,2,Bus 640 (捷運三重站->西門市場(漢中)) | MRT 板南線 (西門->頂埔) | Bus 707 (大暖路口->土城工業區),success,,2026-08-24T07:49:33,2026-08-24T08:49:00,3567,data/interim/transport/tdx_maas_responses/sanchong_station_to_tucheng_industrial_park.json
tucheng_industrial_park,土城產業園區,土城,24.962537,121.425079,NWT_BUS,NWT10070,新莊站,新莊區,25.03608,121.45218,2026-08-24T08:00:00,51.5,2,Bus 786 (捷運新莊站->捷運府中站(府中路)) | MRT 板南線 (府中->頂埔) | Bus 707 (大暖路口->土城工業區),success,,2026-08-24T07:57:29,2026-08-24T08:49:00,3091,data/interim/transport/tdx_maas_responses/xinzhuang_station_to_tucheng_industrial_park.json
tucheng_industrial_park,土城產業園區,土城,24.962537,121.425079,NWT_BUS,NWT10070,蘆洲站,蘆洲區,25.09152,121.46471,2026-08-24T08:00:00,79.3,2,MRT 中和新蘆線 (蘆洲->忠孝新生) | MRT 板南線 (忠孝新生->頂埔) | Bus 706 (大暖路口->土城工業區),success,,2026-08-24T07:56:39,2026-08-24T09:16:00,4761,data/interim/transport/tdx_maas_responses/luzhou_station_to_tucheng_industrial_park.json
tucheng_industrial_park,土城產業園區,土城,24.962537,121.425079,NWT_BUS,NWT10070,土城站,土城區,24.97313,121.44432,2026-08-24T08:00:00,11.1,0,Bus 706 (捷運土城站->土城工業區),success,,2026-08-24T08:01:23,2026-08-24T08:12:30,667,data/interim/transport/tdx_maas_responses/tucheng_station_to_tucheng_industrial_park.json
tucheng_industrial_park,土城產業園區,土城,24.962537,121.425079,NWT_BUS,NWT10070,泰山站,泰山區,25.05321,121.43943,2026-08-24T08:00:00,79.2,1,Bus 805 (泰林路新北大道口->中華路口) | Bus 706 (捷運永寧站->土城工業區),success,,2026-08-24T07:52:19,2026-08-24T09:11:30,4751,data/interim/transport/tdx_maas_responses/taishan_station_to_tucheng_industrial_park.json
tucheng_industrial_park,土城產業園區,土城,24.962537,121.425079,NWT_BUS,NWT10070,林口站,林口區,25.0658,121.36134,2026-08-24T08:00:00,82.8,2,MRT 桃園機場捷運線 (林口站->台北車站) | MRT 板南線 (台北車站->永寧) | Bus 707 (中央路三段->土城工業區),success,,2026-08-24T08:01:41,2026-08-24T09:24:30,4969,data/interim/transport/tdx_maas_responses/linkou_station_to_tucheng_industrial_park.json
tucheng_industrial_park,土城產業園區,土城,24.962537,121.425079,NWT_BUS,NWT10070,淡水站,淡水區,25.167745,121.445805,2026-08-24T08:00:00,85.5,2,MRT 淡水信義線 (淡水->台北車站) | MRT 板南線 (台北車站->永寧) | Bus 707 (中央路三段->土城工業區),success,,2026-08-24T07:58:58,2026-08-24T09:24:30,5132,data/interim/transport/tdx_maas_responses/tamsui_station_to_tucheng_industrial_park.json
tucheng_industrial_park,土城產業園區,土城,24.962537,121.425079,NWT_BUS,NWT10070,三峽北大特區,三峽區,24.94489,121.37368,2026-08-24T08:00:00,30.6,0,Bus 707 (學成路一->土城工業區),success,,2026-08-24T07:48:24,2026-08-24T08:19:00,1836,data/interim/transport/tdx_maas_responses/sanxia_ntpu_main_gate_to_tucheng_industrial_park.json
