city,station_uid,station_id,station_name_zh,station_name_en,lat,lon,station_address_zh,station_address_en,bikes_capacity,service_type,src_update_time,tdx_update_time,source_url
taipei,TPE500109112,500109112,YouBike2.0_榮華公園,YouBike2.0_Ronghua Park,25.11138000,121.52212000,明德路188巷/明德路188巷10弄(東側),"Ln. 188, MingDe Rd. & Aly. 10, Ln. 188, MingDe Rd. Intersection (East)",26,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500109113,500109113,YouBike2.0_北投市場(民族街口),YouBike2.0_Beitou Market (MinZu St.),25.13221000,121.50388000,公舘路69號西側,"No. 69, GongGuan Rd. (West)",24,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500109114,500109114,YouBike2.0_奇岩抽水站,YouBike2.0_QiYan Pumping Station,25.12386000,121.50328000,磺港路261號,"No. 261, HuangGang Rd.",26,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500109115,500109115,YouBike2.0_溫泉路81號,"YouBike2.0_No. 81, WenQuan Rd.",25.13543000,121.50570000,溫泉路81-1號對面,"No. 81-1, WenQuan Rd. (Opposite)",20,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500109116,500109116,YouBike2.0_北投公園噴泉,YouBike2.0_Beitou Park (Fountain),25.13687000,121.50480000,中山路1-8號對面,"No. 1-8, ZhongShan Rd. (Opposite)",27,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500109117,500109117,YouBike2.0_振華公園,YouBike2.0_Zhenhua Park,25.11574000,121.51854000,振華街28號(對面),"No. 28, ZhenHua St. (Opposite)",23,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500109118,500109118,YouBike2.0_三合街一段82巷62弄口,"YouBike2.0_Aly. 62, Ln. 82, Sec. 1, SanHe St.",25.12874000,121.50409000,三合街一段82巷71號(北側),"No. 71, Ln. 82, Sec. 1, SanHe St. (North)",22,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500109119,500109119,YouBike2.0_公舘西安街二段口,"YouBike2.0_Gongguan Rd. & Sec. 2, XiAn St. Intersection",25.12157000,121.50281000,公舘路/西安街二段(北側),"Gongguan Rd. & Sec. 2, XiAn St. Intersection (North)",25,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500109120,500109120,YouBike2.0_好市多北投店,YouBike2.0_Costco (Beitou),25.12782000,121.46948000,立德路117號,"No. 117, LiDe Rd.",62,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500109121,500109121,YouBike2.0_薇閣高中,YouBike2.0_WEGO Private Senior High School,25.13964000,121.50388000,珠海路50號(薇閣高中大門對面),"No. 50, ZhuHai Rd.",21,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500109122,500109122,YouBike2.0_彰化銀行北投分行,YouBike2.0_Chang Hwa Bank (Beitou),25.13161000,121.49710000,大業路452巷6號,"No. 6, Ln. 452, DaYe Rd.",19,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500109123,500109123,YouBike2.0_中央北路一段197巷口,"YouBike2.0_Ln. 197, Sec. 1, ZhongYang N. Rd.",25.13579000,121.49749000,中央北路一段195號西側,"No. 195, Sec. 1, ZhongYang N. Rd. (West)",25,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500109124,500109124,YouBike2.0_福星公園地下停車場(出入口B),YouBike2.0_Fuxing Park Car Park (Exit B),25.10744000,121.51289000,北科路220號,"No. 220, BeiKe Rd.",30,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500109125,500109125,YouBike2.0_民族街36巷口,"YouBike2.0_Ln. 36, MinZu St.",25.13305000,121.50596000,民族街38號(前),"No. 38, MinZu St.",20,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500109126,500109126,YouBike2.0_承德文承路口,YouBike2.0_ChengDe Rd. & WenCheng Rd. Intersection,25.10496000,121.51178000,承德路六段335號旁,"No. 335, Sec. 6, ChengDe Rd.",20,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500109127,500109127,YouBike2.0_承平福美路口,YouBike2.0_ChengPing Rd. & FuMei Rd. Intersection,25.10026000,121.50805000,承平路/福美路(西南側),ChengPing Rd. & FuMei Rd. Intersection (Southwest),18,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500109128,500109128,YouBike2.0_承美福國路口,YouBike2.0_ChengMei Rd. & FuGuo Rd. Intersection,25.10091000,121.50375000,承美路/福國路(東南側),ChengMei Rd. & FuGuo Rd. Intersection (Southeast),30,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500109129,500109129,YouBike2.0_北投22號線形公園共融遊戲場,YouBike2.0_Beitou No. 22 Linear Park Inclusive Playground,25.12020000,121.51039000,東華街二段198號對面,"No. 198, Sec. 2, DongHua St. (Opposite)",43,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500109130,500109130,YouBike2.0_承德路七段164巷口,"YouBike2.0_Ln. 164, Sec. 7, ChengDe Rd.",25.11344000,121.50844000,承德路七段166-1號(前),"No. 166-1, Sec. 7, ChengDe Rd.",18,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500109132,500109132,YouBike2.0_光明路266號前,"YouBike2.0_No. 266, GuangMing Rd.",25.13661000,121.51002000,光明路270號,"No. 270, GuangMing Rd.",73,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500109133,500109133,YouBike2.0_中和街493巷1弄口,"YouBike2.0_Aly. 1, Ln. 493, ZhongHe St.",25.14496000,121.49579000,中和街459號旁,"No. 459, ZhongHe St.",18,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500109134,500109134,YouBike2.0_共月橋,YouBike2.0_Gaomei Bridge,25.12817000,121.50315000,磺港路/清江路177巷,"HuangGang Rd. & Ln. 177, QingJiang Rd. Intersection",25,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500109135,500109135,YouBike2.0_東華兒童遊戲賽車場,YouBike2.0_Donghua Kids' Racing Track,25.12036000,121.50875000,致遠三路55巷/西安街二段,"Ln. 55, ZhiYuan 3rd Rd. & Sec. 2, XiAn St. Intersection",48,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500109136,500109136,YouBike2.0_懷德建民路口,YouBike2.0_HuaiDe St. & JianMin Rd. Intersection,25.11101000,121.51955000,建民路161-5號,"No. 161-5, JianMin Rd.",15,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500109137,500109137,YouBike2.0_懷德55巷停車場,"YouBike2.0_Ln. 55, HuaiDe St. Car Park",25.11297000,121.51952000,懷德街55巷/懷德街,"Ln. 55, HuaiDe St. & HuaiDe St.",24,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500109138,500109138,YouBike2.0_石牌公園,YouBike2.0_Shipai Park,25.11619000,121.51147000,致遠二路85號,"No. 85, Zhiyuan 2nd Rd.",20,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500109139,500109139,YouBike2.0_復興一路45巷,"YouBike2.0_Ln. 45, Fuxing 1st Rd.",25.14131000,121.50278000,復興一路45巷3號(對面),"No. 3, Ln. 45, Fuxing 1st Rd. (Opposite)",15,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500110002,500110002,YouBike2.0_捷運松山站(4號出口),YouBike2.0_MRT Songshan Sta. (Exit 4),25.04987000,121.57785000,八德路四段742號,"No. 742, Sec. 4, Bade Rd.",19,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500110003,500110003,YouBike2.0_塔悠八德路口,YouBike2.0_Tayou Rd. & Bade Rd. Intersection,25.05009000,121.57202000,塔悠路2號(旁),"No. 2, Tayou Rd.",34,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500110004,500110004,YouBike2.0_鵬程公園,YouBike2.0_Pengcheng Park,25.05503000,121.56876000,健康路399號北側,"No. 399, Jiankang Rd. (North)",24,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500110005,500110005,YouBike2.0_中崙高中,YouBike2.0_Zhonglun Senior High School,25.04878000,121.56087000,八德路四段91巷9號(對面),"No. 9, Ln. 91, Sec. 4, Bade Rd. (Opposite)",85,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500110006,500110006,YouBike2.0_捷運南京三民站(2號出口),YouBike2.0_MRT Nanjing Sanmin Sta. (Exit 2),25.05136000,121.56283000,南京東路五段156號(前),"No. 156, Sec. 5, Nanjing E. Rd.",19,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500110007,500110007,YouBike2.0_捷運南京三民站(1號出口),YouBike2.0_MRT Nanjing Sanmin Sta. (Exit 1),25.05155000,121.56360000,捷運南京三民站(1號出口),MRT Nanjing Sanmin Sta. (Exit 1),39,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500110008,500110008,YouBike2.0_光復北路11巷口,"YouBike2.0_Ln. 11, Guangfu N Rd.",25.04937000,121.55800000,光復北路13號(旁),"No. 13, Guangfu N Rd.",31,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500110009,500110009,YouBike2.0_捷運南京三民站(4號出口),YouBike2.0_MRT Nanjing Sanmin Sta. (Exit 4),25.05152000,121.56460000,南京東路五段229號(前),"No. 229, Sec. 5, Nanjing E. Rd.",13,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500110010,500110010,YouBike2.0_西松高中,YouBike2.0_Xisong Senior High School,25.05492000,121.56701000,健康路325巷5弄5號(前),"No. 5, Aly. 5, Ln. 325, Jiankang Rd.",14,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500110011,500110011,YouBike2.0_民權復興路口,YouBike2.0_Minquan Rd. & Fuxing Rd. Intersection,25.06220000,121.54565000,民權東路三段119號(前),"No. 119, Sec. 3, Minquan E. Rd.",45,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500110012,500110012,YouBike2.0_民福三號綠地,YouBike2.0_Minfu No.3 Greens,25.06374000,121.54767000,民族東路712號(對面),"No. 712, Minzu E. Rd. (Opposite)",20,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500110013,500110013,YouBike2.0_民有一號公園,YouBike2.0_Minyou No.1 Park,25.06095000,121.54731000,敦化北路244巷43號(對面),"No. 43, Ln. 244, Dunhua N. Rd. (Opposite)",41,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500110014,500110014,YouBike2.0_民生敦化路口,YouBike2.0_Minsheng Rd. & Dunhua Rd. Intersection,25.05804000,121.54897000,敦化北路216號(對面),"No. 216, Dunhua N. Rd. (Opposite)",69,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500110015,500110015,YouBike2.0_松基公園,YouBike2.0_Song-Ji Park,25.05460000,121.54486000,長春路432號(對面),"No. 432, Changchun Rd. (Opposite)",20,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500110016,500110016,YouBike2.0_三民路166巷口,"YouBike2.0_Ln. 166, Sanmin Rd. Intersection",25.06190000,121.56328000,三民路166巷1號(對面),"No. 1, Ln. 166, Sanmin Rd. (Opposite)",12,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500110017,500110017,YouBike2.0_民生活動中心,YouBike2.0_Minsheng Activity Center,25.05907000,121.56305000,民生東路五段163-1號(前),"No.163-1, Sec. 5, Minsheng E. Rd.",49,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500110018,500110018,YouBike2.0_捷運小巨蛋站(2號出口),YouBike2.0_MRT Taipei Arena Sta. (Exit.2),25.05157000,121.55118000,南京東路四段6號(前),"No.6, Sec. 4, Nanjing E. Rd.",26,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500110019,500110019,YouBike2.0_臺北市藝文推廣處,YouBike2.0_Taipei City Arts Promotion Office,25.04826000,121.55235000,八德路三段25號(前),"No. 25, Sec. 3, Bade Rd.",45,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500110020,500110020,YouBike2.0_民生國小(敦化北路199巷),"YouBike2.0_Minsheng Elementary School (Ln. 199, Dunhua N. Rd.)",25.05633000,121.55286000,敦化北路199巷15號(旁),"No. 15, Ln. 199, Dunhua N. Rd.",20,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500110021,500110021,YouBike2.0_敦北公園,YouBike2.0_Dunbei Park,25.06118000,121.55098000,敦化北路/富錦街77巷口(東南側),"Dunhua N. Rd. & Ln. 77, Fujin St. (Southeast)",51,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500110022,500110022,YouBike2.0_民權運動公園,YouBike2.0_Minquan Sports Park,25.06200000,121.56019000,民權東路四段/新中街口(西南側),"Sec. 4, Minquan E Rd. & Xinzhong St. Intersection (Southwest)",84,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500110023,500110023,YouBike2.0_新東公園,YouBike2.0_Xindong Park,25.05925000,121.56888000,民生東路五段/塔悠路口(西南側),"Sec. 5, Minsheng E Rd. & Tayou Rd. Intersection (Southwest)",51,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500110024,500110024,YouBike2.0_民生光復路口,YouBike2.0_Minsheng Rd. & Guangfu N. Rd. Intersection,25.05834000,121.55496000,光復北路266號(前),"No. 266, Guangfu N. Rd.",33,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500110025,500110025,YouBike2.0_三民公園,YouBike2.0_Sanmin Park,25.06128675,121.56667899,撫遠街298號對側公園,"No. 339, Fuyuan St.",35,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500110026,500110026,YouBike2.0_八德路三段74巷口,"YouBike2.0_Ln. 74, Sec. 3, Bade Rd. Intersection",25.04459000,121.55252000,八德路三段74巷95號南側,"No. 95, Ln. 74, Sec. 3, Bade Rd. (South)",17,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500110027,500110027,YouBike2.0_八德路三段8巷口,"YouBike2.0_Ln. 8, Sec. 3, Bade Rd. Intersection",25.04494000,121.54953000,敦化南路1段77號(前),"No. 123, Sec. 4, Civic Blvd.",18,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500110028,500110028,YouBike2.0_三軍總醫院(松山分院),YouBike2.0_Tri-Service General Hospital Songshan Branch,25.05419000,121.55631000,光復北路/光復北路190巷口(東南側),"Guangfu N. Rd. & Ln. 190, Guangfu N. Rd. Intersection (Southeast)",43,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500110029,500110029,YouBike2.0_平安新城,YouBike2.0_Pingan New Town,25.05528000,121.55900000,延壽街356巷/延壽街330巷16弄(東北側),"Ln. 356, Yanshou St. & Aly. 16, Ln. 330, Yanshou St. Intersection (Northeast)",18,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500110030,500110030,YouBike2.0_健康社會住宅,YouBike2.0_Jiankang Social Housing,25.05433000,121.56545000,健康路305號(前),"No. 305, Jiankang Rd.",20,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500110031,500110031,YouBike2.0_民權光復路口(東北側),YouBike2.0_Minquan Rd. & Guangfu Rd. Intersection (Northeast),25.06206000,121.55475000,民權東路四段/光復北路(東北側),"Sec. 4, Minquan E. Rd. & Guangfu N. Rd. Intersection (Northeast)",39,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500110032,500110032,YouBike2.0_市民東興路口,YouBike2.0_Civic Blvd. & Dongxing Rd. Intersection,25.04840000,121.56586000,東興路33號南側,"No. 33, Dongxing Rd. (South)",30,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500110033,500110033,YouBike2.0_光復南路22巷口,"YouBike2.0_Ln. 22, Guangfu S. Rd. Intersection",25.04693000,121.55771000,光復南路19號西側,"No. 19, Guangfu S. Rd. (West)",29,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500110034,500110034,YouBike2.0_光復南路46巷,"YouBike2.0_Ln. 46, GuangFu S. Rd.",25.04606000,121.55665000,光復南路46巷10號東側,"No.10, Ln. 46, GuangFu S. Rd. (North)",23,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500110035,500110035,YouBike2.0_松山新城,YouBike2.0_Songshan New Village,25.05347000,121.55436000,健康路78號(對面),"No. 78, Jiankang Rd. (Opposite)",27,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500110036,500110036,YouBike2.0_國土管理署,"YouBike2.0_National Land Management Agency, MOI",25.04769000,121.54480000,八德路二段342號(前),"No.342, Sec. 2, Bade Rd.",39,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500110037,500110037,YouBike2.0_南京光復路口,YouBike2.0_Nanjing Rd. & Guangfu Rd. Intersection,25.05143000,121.55716000,南京東路四段186號前,"No. 186, Sec. 4, Nanjing E. Rd.",31,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500110038,500110038,YouBike2.0_民生立體停車場,YouBike2.0_Minsheng Parking Lot,25.05846000,121.55947000,民生東路五段84號前,"No. 84, Sec. 5, Minsheng E. Rd.",24,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500110039,500110039,YouBike2.0_健康新城,YouBike2.0_Jiankang New Village,25.05408000,121.56095000,健康路179號前,"No. 179, Jiankang Rd.",44,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500110040,500110040,YouBike2.0_健安新城,YouBike2.0_Jianan Sincheng,25.05606000,121.56345000,三民路43巷1號前,"No. 1, Ln. 43, Sanmin Rd.",30,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500110041,500110041,YouBike2.0_復盛公園,YouBike2.0_Fusheng Park,25.04763000,121.56115000,八德路四段106巷/八德路四段106巷6弄口(東側),"Ln. 106, Sec. 4, Bade Rd. & Aly. 6, Ln. 106, Sec. 4, Bade Rd. Intersection (East)",37,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500110042,500110042,YouBike2.0_中崙福成宮,YouBike2.0_Zhonglun Fucheng Temple,25.04524000,121.54659000,市民大道四段73號前,"No. 73, Sec. 4, Civic Blvd.",27,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500110043,500110043,YouBike2.0_捷運南京復興站(7號出口),YouBike2.0_MRT Nanjing Fuxing Sta.(Exit.7),25.05278000,121.54478000,慶城街1號(東南側),"No. 1, Qingcheng St. (Southeast)",15,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500110044,500110044,YouBike2.0_捷運南京復興站(5號出口),YouBike2.0_MRT Nanjing Fuxing Sta.(Exit.5),25.05168000,121.54506000,南京東路三段262號,"No. 262, Sec. 3, Nanjing E. Rd.",68,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500110045,500110045,YouBike2.0_塔悠疏散門,YouBike2.0_Tayou Evacuation Gate,25.06480000,121.56788000,民權東路五段41之1號,"No. 41-1, Sec. 5, Minquan E. Rd.",32,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500110046,500110046,YouBike2.0_臺北田徑場,YouBike2.0_Taipei Stadium,25.04951000,121.54941000,敦化北路/八德路三段(東北側),"Dunhua N. Rd. & Sec. 3, Bade Rd. Intersection (Northeast)",71,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500110047,500110047,YouBike2.0_捷運小巨蛋站(5號出口),YouBike2.0_MRT Taipei Arena Sta. (Exit.5),25.05176000,121.55352000,南京東路四段75-1號前,"No. 75-1, Sec. 4, Nanjing E. Rd.",22,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500110048,500110048,YouBike2.0_敦化長春路口,YouBike2.0_Dunhua Rd. & Changchun Rd. Intersection,25.05360000,121.54871000,敦化北路112號前,"No. 112, Dunhua N. Rd.",34,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500110049,500110049,YouBike2.0_饒河疏散門(基四號疏散門),YouBike2.0_Raohe Evacuation Gate,25.05147000,121.57683000,松河街182號對側,"No. 182, Songhe St. (Opposite)",19,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500110050,500110050,YouBike2.0_捷運松山站(2號出口),YouBike2.0_MRT Songshan Sta. (Exit 2),25.05013000,121.57635000,八德路四段685號前,"No. 685, Sec. 4, Bade Rd.",14,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
taipei,TPE500110051,500110051,YouBike2.0_民權東路三段106巷口,"YouBike2.0_Ln. 106, Sec. 3, Minquan E. Rd.",25.06200000,121.54472000,民權東路三段102號前,"No. 102, Sec. 3, Minquan E. Rd.",22,2,2026-09-04T13:28:04+08:00,2026-09-04T13:28:41+08:00,https://tdx.transportdata.tw/api/basic/v2/Bike/Station/City/Taipei
