snapshot_month,district,category,job_postings,job_openings,median_salary,company_count,source_date,snapshot_created_at,pipeline_version,job_postings_mom_pct,job_openings_mom_pct,salary_mom_pct,absolute_openings_change,demand_growth_signal
2026-08,土城區,品管／製造／環衛,50,133,34500.0,19,"{""job_deadline_month_max"": ""2036-12"", ""job_deadline_month_min"": ""2026-08"", ""job_updated_month_max"": ""2026-08"", ""job_updated_month_min"": ""2019-08"", ""jobs_downloaded_at"": ""2026-08-30T00:45:24"", ""jobs_reference_date"": ""2026-08-29"", ""jobs_snapshot_as_of"": ""2026-08-30T00:45:24"", ""note"": ""processed_at is excluded from source_date inference."", ""population_downloaded_at"": null, ""population_reference_month"": ""2026-07"", ""population_source_month"": ""2026-07"", ""taiwanjobs_downloaded_at_max"": ""2026-08-30T00:45:24"", ""taiwanjobs_downloaded_at_min"": ""2026-08-30T00:45:15""}",2026-08-31T02:57:28,trend_snapshot_v1,,,,,
2026-08,土城區,客服／門市,9,46,30750.0,6,"{""job_deadline_month_max"": ""2036-12"", ""job_deadline_month_min"": ""2026-08"", ""job_updated_month_max"": ""2026-08"", ""job_updated_month_min"": ""2019-08"", ""jobs_downloaded_at"": ""2026-08-30T00:45:24"", ""jobs_reference_date"": ""2026-08-29"", ""jobs_snapshot_as_of"": ""2026-08-30T00:45:24"", ""note"": ""processed_at is excluded from source_date inference."", ""population_downloaded_at"": null, ""population_reference_month"": ""2026-07"", ""population_source_month"": ""2026-07"", ""taiwanjobs_downloaded_at_max"": ""2026-08-30T00:45:24"", ""taiwanjobs_downloaded_at_min"": ""2026-08-30T00:45:15""}",2026-08-31T02:57:28,trend_snapshot_v1,,,,,
2026-08,土城區,工友,1,4,,1,"{""job_deadline_month_max"": ""2036-12"", ""job_deadline_month_min"": ""2026-08"", ""job_updated_month_max"": ""2026-08"", ""job_updated_month_min"": ""2019-08"", ""jobs_downloaded_at"": ""2026-08-30T00:45:24"", ""jobs_reference_date"": ""2026-08-29"", ""jobs_snapshot_as_of"": ""2026-08-30T00:45:24"", ""note"": ""processed_at is excluded from source_date inference."", ""population_downloaded_at"": null, ""population_reference_month"": ""2026-07"", ""population_source_month"": ""2026-07"", ""taiwanjobs_downloaded_at_max"": ""2026-08-30T00:45:24"", ""taiwanjobs_downloaded_at_min"": ""2026-08-30T00:45:15""}",2026-08-31T02:57:28,trend_snapshot_v1,,,,,
2026-08,土城區,工程／研發／生技,21,68,35000.0,10,"{""job_deadline_month_max"": ""2036-12"", ""job_deadline_month_min"": ""2026-08"", ""job_updated_month_max"": ""2026-08"", ""job_updated_month_min"": ""2019-08"", ""jobs_downloaded_at"": ""2026-08-30T00:45:24"", ""jobs_reference_date"": ""2026-08-29"", ""jobs_snapshot_as_of"": ""2026-08-30T00:45:24"", ""note"": ""processed_at is excluded from source_date inference."", ""population_downloaded_at"": null, ""population_reference_month"": ""2026-07"", ""population_source_month"": ""2026-07"", ""taiwanjobs_downloaded_at_max"": ""2026-08-30T00:45:24"", ""taiwanjobs_downloaded_at_min"": ""2026-08-30T00:45:15""}",2026-08-31T02:57:28,trend_snapshot_v1,,,,,
2026-08,土城區,廣告／公關／設計,3,11,34000.0,3,"{""job_deadline_month_max"": ""2036-12"", ""job_deadline_month_min"": ""2026-08"", ""job_updated_month_max"": ""2026-08"", ""job_updated_month_min"": ""2019-08"", ""jobs_downloaded_at"": ""2026-08-30T00:45:24"", ""jobs_reference_date"": ""2026-08-29"", ""jobs_snapshot_as_of"": ""2026-08-30T00:45:24"", ""note"": ""processed_at is excluded from source_date inference."", ""population_downloaded_at"": null, ""population_reference_month"": ""2026-07"", ""population_source_month"": ""2026-07"", ""taiwanjobs_downloaded_at_max"": ""2026-08-30T00:45:24"", ""taiwanjobs_downloaded_at_min"": ""2026-08-30T00:45:15""}",2026-08-31T02:57:28,trend_snapshot_v1,,,,,
2026-08,土城區,技術／維修／操作,51,232,36000.0,37,"{""job_deadline_month_max"": ""2036-12"", ""job_deadline_month_min"": ""2026-08"", ""job_updated_month_max"": ""2026-08"", ""job_updated_month_min"": ""2019-08"", ""jobs_downloaded_at"": ""2026-08-30T00:45:24"", ""jobs_reference_date"": ""2026-08-29"", ""jobs_snapshot_as_of"": ""2026-08-30T00:45:24"", ""note"": ""processed_at is excluded from source_date inference."", ""population_downloaded_at"": null, ""population_reference_month"": ""2026-07"", ""population_source_month"": ""2026-07"", ""taiwanjobs_downloaded_at_max"": ""2026-08-30T00:45:24"", ""taiwanjobs_downloaded_at_min"": ""2026-08-30T00:45:15""}",2026-08-31T02:57:28,trend_snapshot_v1,,,,,
2026-08,土城區,教育／學術／研究,2,6,39344.5,2,"{""job_deadline_month_max"": ""2036-12"", ""job_deadline_month_min"": ""2026-08"", ""job_updated_month_max"": ""2026-08"", ""job_updated_month_min"": ""2019-08"", ""jobs_downloaded_at"": ""2026-08-30T00:45:24"", ""jobs_reference_date"": ""2026-08-29"", ""jobs_snapshot_as_of"": ""2026-08-30T00:45:24"", ""note"": ""processed_at is excluded from source_date inference."", ""population_downloaded_at"": null, ""population_reference_month"": ""2026-07"", ""population_source_month"": ""2026-07"", ""taiwanjobs_downloaded_at_max"": ""2026-08-30T00:45:24"", ""taiwanjobs_downloaded_at_min"": ""2026-08-30T00:45:15""}",2026-08-31T02:57:28,trend_snapshot_v1,,,,,
2026-08,土城區,新聞／出版／印刷,1,2,32000.0,1,"{""job_deadline_month_max"": ""2036-12"", ""job_deadline_month_min"": ""2026-08"", ""job_updated_month_max"": ""2026-08"", ""job_updated_month_min"": ""2019-08"", ""jobs_downloaded_at"": ""2026-08-30T00:45:24"", ""jobs_reference_date"": ""2026-08-29"", ""jobs_snapshot_as_of"": ""2026-08-30T00:45:24"", ""note"": ""processed_at is excluded from source_date inference."", ""population_downloaded_at"": null, ""population_reference_month"": ""2026-07"", ""population_source_month"": ""2026-07"", ""taiwanjobs_downloaded_at_max"": ""2026-08-30T00:45:24"", ""taiwanjobs_downloaded_at_min"": ""2026-08-30T00:45:15""}",2026-08-31T02:57:28,trend_snapshot_v1,,,,,
2026-08,土城區,旅遊／餐飲／休閒,13,62,31300.0,8,"{""job_deadline_month_max"": ""2036-12"", ""job_deadline_month_min"": ""2026-08"", ""job_updated_month_max"": ""2026-08"", ""job_updated_month_min"": ""2019-08"", ""jobs_downloaded_at"": ""2026-08-30T00:45:24"", ""jobs_reference_date"": ""2026-08-29"", ""jobs_snapshot_as_of"": ""2026-08-30T00:45:24"", ""note"": ""processed_at is excluded from source_date inference."", ""population_downloaded_at"": null, ""population_reference_month"": ""2026-07"", ""population_source_month"": ""2026-07"", ""taiwanjobs_downloaded_at_max"": ""2026-08-30T00:45:24"", ""taiwanjobs_downloaded_at_min"": ""2026-08-30T00:45:15""}",2026-08-31T02:57:28,trend_snapshot_v1,,,,,
2026-08,土城區,業務／貿易／銷售,21,58,34500.0,16,"{""job_deadline_month_max"": ""2036-12"", ""job_deadline_month_min"": ""2026-08"", ""job_updated_month_max"": ""2026-08"", ""job_updated_month_min"": ""2019-08"", ""jobs_downloaded_at"": ""2026-08-30T00:45:24"", ""jobs_reference_date"": ""2026-08-29"", ""jobs_snapshot_as_of"": ""2026-08-30T00:45:24"", ""note"": ""processed_at is excluded from source_date inference."", ""population_downloaded_at"": null, ""population_reference_month"": ""2026-07"", ""population_source_month"": ""2026-07"", ""taiwanjobs_downloaded_at_max"": ""2026-08-30T00:45:24"", ""taiwanjobs_downloaded_at_min"": ""2026-08-30T00:45:15""}",2026-08-31T02:57:28,trend_snapshot_v1,,,,,
2026-08,土城區,清潔／家事／托育(保母),13,18,34250.0,12,"{""job_deadline_month_max"": ""2036-12"", ""job_deadline_month_min"": ""2026-08"", ""job_updated_month_max"": ""2026-08"", ""job_updated_month_min"": ""2019-08"", ""jobs_downloaded_at"": ""2026-08-30T00:45:24"", ""jobs_reference_date"": ""2026-08-29"", ""jobs_snapshot_as_of"": ""2026-08-30T00:45:24"", ""note"": ""processed_at is excluded from source_date inference."", ""population_downloaded_at"": null, ""population_reference_month"": ""2026-07"", ""population_source_month"": ""2026-07"", ""taiwanjobs_downloaded_at_max"": ""2026-08-30T00:45:24"", ""taiwanjobs_downloaded_at_min"": ""2026-08-30T00:45:15""}",2026-08-31T02:57:28,trend_snapshot_v1,,,,,
2026-08,土城區,營建／製圖／施作,8,50,36750.0,6,"{""job_deadline_month_max"": ""2036-12"", ""job_deadline_month_min"": ""2026-08"", ""job_updated_month_max"": ""2026-08"", ""job_updated_month_min"": ""2019-08"", ""jobs_downloaded_at"": ""2026-08-30T00:45:24"", ""jobs_reference_date"": ""2026-08-29"", ""jobs_snapshot_as_of"": ""2026-08-30T00:45:24"", ""note"": ""processed_at is excluded from source_date inference."", ""population_downloaded_at"": null, ""population_reference_month"": ""2026-07"", ""population_source_month"": ""2026-07"", ""taiwanjobs_downloaded_at_max"": ""2026-08-30T00:45:24"", ""taiwanjobs_downloaded_at_min"": ""2026-08-30T00:45:15""}",2026-08-31T02:57:28,trend_snapshot_v1,,,,,
2026-08,土城區,物流／運輸／資材,22,73,33500.0,14,"{""job_deadline_month_max"": ""2036-12"", ""job_deadline_month_min"": ""2026-08"", ""job_updated_month_max"": ""2026-08"", ""job_updated_month_min"": ""2019-08"", ""jobs_downloaded_at"": ""2026-08-30T00:45:24"", ""jobs_reference_date"": ""2026-08-29"", ""jobs_snapshot_as_of"": ""2026-08-30T00:45:24"", ""note"": ""processed_at is excluded from source_date inference."", ""population_downloaded_at"": null, ""population_reference_month"": ""2026-07"", ""population_source_month"": ""2026-07"", ""taiwanjobs_downloaded_at_max"": ""2026-08-30T00:45:24"", ""taiwanjobs_downloaded_at_min"": ""2026-08-30T00:45:15""}",2026-08-31T02:57:28,trend_snapshot_v1,,,,,
2026-08,土城區,約僱人員,1,1,,1,"{""job_deadline_month_max"": ""2036-12"", ""job_deadline_month_min"": ""2026-08"", ""job_updated_month_max"": ""2026-08"", ""job_updated_month_min"": ""2019-08"", ""jobs_downloaded_at"": ""2026-08-30T00:45:24"", ""jobs_reference_date"": ""2026-08-29"", ""jobs_snapshot_as_of"": ""2026-08-30T00:45:24"", ""note"": ""processed_at is excluded from source_date inference."", ""population_downloaded_at"": null, ""population_reference_month"": ""2026-07"", ""population_source_month"": ""2026-07"", ""taiwanjobs_downloaded_at_max"": ""2026-08-30T00:45:24"", ""taiwanjobs_downloaded_at_min"": ""2026-08-30T00:45:15""}",2026-08-31T02:57:28,trend_snapshot_v1,,,,,
2026-08,土城區,經營／行政／總務,12,22,35000.0,9,"{""job_deadline_month_max"": ""2036-12"", ""job_deadline_month_min"": ""2026-08"", ""job_updated_month_max"": ""2026-08"", ""job_updated_month_min"": ""2019-08"", ""jobs_downloaded_at"": ""2026-08-30T00:45:24"", ""jobs_reference_date"": ""2026-08-29"", ""jobs_snapshot_as_of"": ""2026-08-30T00:45:24"", ""note"": ""processed_at is excluded from source_date inference."", ""population_downloaded_at"": null, ""population_reference_month"": ""2026-07"", ""population_source_month"": ""2026-07"", ""taiwanjobs_downloaded_at_max"": ""2026-08-30T00:45:24"", ""taiwanjobs_downloaded_at_min"": ""2026-08-30T00:45:15""}",2026-08-31T02:57:28,trend_snapshot_v1,,,,,
2026-08,土城區,聘用人員,1,1,,1,"{""job_deadline_month_max"": ""2036-12"", ""job_deadline_month_min"": ""2026-08"", ""job_updated_month_max"": ""2026-08"", ""job_updated_month_min"": ""2019-08"", ""jobs_downloaded_at"": ""2026-08-30T00:45:24"", ""jobs_reference_date"": ""2026-08-29"", ""jobs_snapshot_as_of"": ""2026-08-30T00:45:24"", ""note"": ""processed_at is excluded from source_date inference."", ""population_downloaded_at"": null, ""population_reference_month"": ""2026-07"", ""population_source_month"": ""2026-07"", ""taiwanjobs_downloaded_at_max"": ""2026-08-30T00:45:24"", ""taiwanjobs_downloaded_at_min"": ""2026-08-30T00:45:15""}",2026-08-31T02:57:28,trend_snapshot_v1,,,,,
2026-08,土城區,行銷／企劃／專案,7,12,34000.0,6,"{""job_deadline_month_max"": ""2036-12"", ""job_deadline_month_min"": ""2026-08"", ""job_updated_month_max"": ""2026-08"", ""job_updated_month_min"": ""2019-08"", ""jobs_downloaded_at"": ""2026-08-30T00:45:24"", ""jobs_reference_date"": ""2026-08-29"", ""jobs_snapshot_as_of"": ""2026-08-30T00:45:24"", ""note"": ""processed_at is excluded from source_date inference."", ""population_downloaded_at"": null, ""population_reference_month"": ""2026-07"", ""population_source_month"": ""2026-07"", ""taiwanjobs_downloaded_at_max"": ""2026-08-30T00:45:24"", ""taiwanjobs_downloaded_at_min"": ""2026-08-30T00:45:15""}",2026-08-31T02:57:28,trend_snapshot_v1,,,,,
2026-08,土城區,財務／金融／保險,7,7,34000.0,6,"{""job_deadline_month_max"": ""2036-12"", ""job_deadline_month_min"": ""2026-08"", ""job_updated_month_max"": ""2026-08"", ""job_updated_month_min"": ""2019-08"", ""jobs_downloaded_at"": ""2026-08-30T00:45:24"", ""jobs_reference_date"": ""2026-08-29"", ""jobs_snapshot_as_of"": ""2026-08-30T00:45:24"", ""note"": ""processed_at is excluded from source_date inference."", ""population_downloaded_at"": null, ""population_reference_month"": ""2026-07"", ""population_source_month"": ""2026-07"", ""taiwanjobs_downloaded_at_max"": ""2026-08-30T00:45:24"", ""taiwanjobs_downloaded_at_min"": ""2026-08-30T00:45:15""}",2026-08-31T02:57:28,trend_snapshot_v1,,,,,
2026-08,土城區,資訊／軟體／系統,7,7,38200.0,5,"{""job_deadline_month_max"": ""2036-12"", ""job_deadline_month_min"": ""2026-08"", ""job_updated_month_max"": ""2026-08"", ""job_updated_month_min"": ""2019-08"", ""jobs_downloaded_at"": ""2026-08-30T00:45:24"", ""jobs_reference_date"": ""2026-08-29"", ""jobs_snapshot_as_of"": ""2026-08-30T00:45:24"", ""note"": ""processed_at is excluded from source_date inference."", ""population_downloaded_at"": null, ""population_reference_month"": ""2026-07"", ""population_source_month"": ""2026-07"", ""taiwanjobs_downloaded_at_max"": ""2026-08-30T00:45:24"", ""taiwanjobs_downloaded_at_min"": ""2026-08-30T00:45:15""}",2026-08-31T02:57:28,trend_snapshot_v1,,,,,
2026-08,土城區,農林漁牧相關,1,3,,1,"{""job_deadline_month_max"": ""2036-12"", ""job_deadline_month_min"": ""2026-08"", ""job_updated_month_max"": ""2026-08"", ""job_updated_month_min"": ""2019-08"", ""jobs_downloaded_at"": ""2026-08-30T00:45:24"", ""jobs_reference_date"": ""2026-08-29"", ""jobs_snapshot_as_of"": ""2026-08-30T00:45:24"", ""note"": ""processed_at is excluded from source_date inference."", ""population_downloaded_at"": null, ""population_reference_month"": ""2026-07"", ""population_source_month"": ""2026-07"", ""taiwanjobs_downloaded_at_max"": ""2026-08-30T00:45:24"", ""taiwanjobs_downloaded_at_min"": ""2026-08-30T00:45:15""}",2026-08-31T02:57:28,trend_snapshot_v1,,,,,
2026-08,土城區,醫療／美容／保健,18,44,33500.0,13,"{""job_deadline_month_max"": ""2036-12"", ""job_deadline_month_min"": ""2026-08"", ""job_updated_month_max"": ""2026-08"", ""job_updated_month_min"": ""2019-08"", ""jobs_downloaded_at"": ""2026-08-30T00:45:24"", ""jobs_reference_date"": ""2026-08-29"", ""jobs_snapshot_as_of"": ""2026-08-30T00:45:24"", ""note"": ""processed_at is excluded from source_date inference."", ""population_downloaded_at"": null, ""population_reference_month"": ""2026-07"", ""population_source_month"": ""2026-07"", ""taiwanjobs_downloaded_at_max"": ""2026-08-30T00:45:24"", ""taiwanjobs_downloaded_at_min"": ""2026-08-30T00:45:15""}",2026-08-31T02:57:28,trend_snapshot_v1,,,,,
2026-08,土城區,駕駛,1,5,,1,"{""job_deadline_month_max"": ""2036-12"", ""job_deadline_month_min"": ""2026-08"", ""job_updated_month_max"": ""2026-08"", ""job_updated_month_min"": ""2019-08"", ""jobs_downloaded_at"": ""2026-08-30T00:45:24"", ""jobs_reference_date"": ""2026-08-29"", ""jobs_snapshot_as_of"": ""2026-08-30T00:45:24"", ""note"": ""processed_at is excluded from source_date inference."", ""population_downloaded_at"": null, ""population_reference_month"": ""2026-07"", ""population_source_month"": ""2026-07"", ""taiwanjobs_downloaded_at_max"": ""2026-08-30T00:45:24"", ""taiwanjobs_downloaded_at_min"": ""2026-08-30T00:45:15""}",2026-08-31T02:57:28,trend_snapshot_v1,,,,,
2026-08,坪林區,其他人員,3,3,,2,"{""job_deadline_month_max"": ""2036-12"", ""job_deadline_month_min"": ""2026-08"", ""job_updated_month_max"": ""2026-08"", ""job_updated_month_min"": ""2019-08"", ""jobs_downloaded_at"": ""2026-08-30T00:45:24"", ""jobs_reference_date"": ""2026-08-29"", ""jobs_snapshot_as_of"": ""2026-08-30T00:45:24"", ""note"": ""processed_at is excluded from source_date inference."", ""population_downloaded_at"": null, ""population_reference_month"": ""2026-07"", ""population_source_month"": ""2026-07"", ""taiwanjobs_downloaded_at_max"": ""2026-08-30T00:45:24"", ""taiwanjobs_downloaded_at_min"": ""2026-08-30T00:45:15""}",2026-08-31T02:57:28,trend_snapshot_v1,,,,,
2026-08,坪林區,技術／維修／操作,1,6,41500.0,1,"{""job_deadline_month_max"": ""2036-12"", ""job_deadline_month_min"": ""2026-08"", ""job_updated_month_max"": ""2026-08"", ""job_updated_month_min"": ""2019-08"", ""jobs_downloaded_at"": ""2026-08-30T00:45:24"", ""jobs_reference_date"": ""2026-08-29"", ""jobs_snapshot_as_of"": ""2026-08-30T00:45:24"", ""note"": ""processed_at is excluded from source_date inference."", ""population_downloaded_at"": null, ""population_reference_month"": ""2026-07"", ""population_source_month"": ""2026-07"", ""taiwanjobs_downloaded_at_max"": ""2026-08-30T00:45:24"", ""taiwanjobs_downloaded_at_min"": ""2026-08-30T00:45:15""}",2026-08-31T02:57:28,trend_snapshot_v1,,,,,
2026-08,坪林區,清潔／家事／托育(保母),1,1,31449.0,1,"{""job_deadline_month_max"": ""2036-12"", ""job_deadline_month_min"": ""2026-08"", ""job_updated_month_max"": ""2026-08"", ""job_updated_month_min"": ""2019-08"", ""jobs_downloaded_at"": ""2026-08-30T00:45:24"", ""jobs_reference_date"": ""2026-08-29"", ""jobs_snapshot_as_of"": ""2026-08-30T00:45:24"", ""note"": ""processed_at is excluded from source_date inference."", ""population_downloaded_at"": null, ""population_reference_month"": ""2026-07"", ""population_source_month"": ""2026-07"", ""taiwanjobs_downloaded_at_max"": ""2026-08-30T00:45:24"", ""taiwanjobs_downloaded_at_min"": ""2026-08-30T00:45:15""}",2026-08-31T02:57:28,trend_snapshot_v1,,,,,
2026-08,坪林區,經營／行政／總務,1,1,34500.0,1,"{""job_deadline_month_max"": ""2036-12"", ""job_deadline_month_min"": ""2026-08"", ""job_updated_month_max"": ""2026-08"", ""job_updated_month_min"": ""2019-08"", ""jobs_downloaded_at"": ""2026-08-30T00:45:24"", ""jobs_reference_date"": ""2026-08-29"", ""jobs_snapshot_as_of"": ""2026-08-30T00:45:24"", ""note"": ""processed_at is excluded from source_date inference."", ""population_downloaded_at"": null, ""population_reference_month"": ""2026-07"", ""population_source_month"": ""2026-07"", ""taiwanjobs_downloaded_at_max"": ""2026-08-30T00:45:24"", ""taiwanjobs_downloaded_at_min"": ""2026-08-30T00:45:15""}",2026-08-31T02:57:28,trend_snapshot_v1,,,,,
2026-08,平溪區,代理教師,1,5,,1,"{""job_deadline_month_max"": ""2036-12"", ""job_deadline_month_min"": ""2026-08"", ""job_updated_month_max"": ""2026-08"", ""job_updated_month_min"": ""2019-08"", ""jobs_downloaded_at"": ""2026-08-30T00:45:24"", ""jobs_reference_date"": ""2026-08-29"", ""jobs_snapshot_as_of"": ""2026-08-30T00:45:24"", ""note"": ""processed_at is excluded from source_date inference."", ""population_downloaded_at"": null, ""population_reference_month"": ""2026-07"", ""population_source_month"": ""2026-07"", ""taiwanjobs_downloaded_at_max"": ""2026-08-30T00:45:24"", ""taiwanjobs_downloaded_at_min"": ""2026-08-30T00:45:15""}",2026-08-31T02:57:28,trend_snapshot_v1,,,,,
2026-08,平溪區,其他人員,3,3,,2,"{""job_deadline_month_max"": ""2036-12"", ""job_deadline_month_min"": ""2026-08"", ""job_updated_month_max"": ""2026-08"", ""job_updated_month_min"": ""2019-08"", ""jobs_downloaded_at"": ""2026-08-30T00:45:24"", ""jobs_reference_date"": ""2026-08-29"", ""jobs_snapshot_as_of"": ""2026-08-30T00:45:24"", ""note"": ""processed_at is excluded from source_date inference."", ""population_downloaded_at"": null, ""population_reference_month"": ""2026-07"", ""population_source_month"": ""2026-07"", ""taiwanjobs_downloaded_at_max"": ""2026-08-30T00:45:24"", ""taiwanjobs_downloaded_at_min"": ""2026-08-30T00:45:15""}",2026-08-31T02:57:28,trend_snapshot_v1,,,,,
2026-08,平溪區,農林漁牧相關,1,3,35000.0,1,"{""job_deadline_month_max"": ""2036-12"", ""job_deadline_month_min"": ""2026-08"", ""job_updated_month_max"": ""2026-08"", ""job_updated_month_min"": ""2019-08"", ""jobs_downloaded_at"": ""2026-08-30T00:45:24"", ""jobs_reference_date"": ""2026-08-29"", ""jobs_snapshot_as_of"": ""2026-08-30T00:45:24"", ""note"": ""processed_at is excluded from source_date inference."", ""population_downloaded_at"": null, ""population_reference_month"": ""2026-07"", ""population_source_month"": ""2026-07"", ""taiwanjobs_downloaded_at_max"": ""2026-08-30T00:45:24"", ""taiwanjobs_downloaded_at_min"": ""2026-08-30T00:45:15""}",2026-08-31T02:57:28,trend_snapshot_v1,,,,,
2026-08,平溪區,醫療／美容／保健,1,2,,1,"{""job_deadline_month_max"": ""2036-12"", ""job_deadline_month_min"": ""2026-08"", ""job_updated_month_max"": ""2026-08"", ""job_updated_month_min"": ""2019-08"", ""jobs_downloaded_at"": ""2026-08-30T00:45:24"", ""jobs_reference_date"": ""2026-08-29"", ""jobs_snapshot_as_of"": ""2026-08-30T00:45:24"", ""note"": ""processed_at is excluded from source_date inference."", ""population_downloaded_at"": null, ""population_reference_month"": ""2026-07"", ""population_source_month"": ""2026-07"", ""taiwanjobs_downloaded_at_max"": ""2026-08-30T00:45:24"", ""taiwanjobs_downloaded_at_min"": ""2026-08-30T00:45:15""}",2026-08-31T02:57:28,trend_snapshot_v1,,,,,
2026-08,新店區,一般人員,7,8,,4,"{""job_deadline_month_max"": ""2036-12"", ""job_deadline_month_min"": ""2026-08"", ""job_updated_month_max"": ""2026-08"", ""job_updated_month_min"": ""2019-08"", ""jobs_downloaded_at"": ""2026-08-30T00:45:24"", ""jobs_reference_date"": ""2026-08-29"", ""jobs_snapshot_as_of"": ""2026-08-30T00:45:24"", ""note"": ""processed_at is excluded from source_date inference."", ""population_downloaded_at"": null, ""population_reference_month"": ""2026-07"", ""population_source_month"": ""2026-07"", ""taiwanjobs_downloaded_at_max"": ""2026-08-30T00:45:24"", ""taiwanjobs_downloaded_at_min"": ""2026-08-30T00:45:15""}",2026-08-31T02:57:28,trend_snapshot_v1,,,,,
2026-08,新店區,主計人員,1,1,,1,"{""job_deadline_month_max"": ""2036-12"", ""job_deadline_month_min"": ""2026-08"", ""job_updated_month_max"": ""2026-08"", ""job_updated_month_min"": ""2019-08"", ""jobs_downloaded_at"": ""2026-08-30T00:45:24"", ""jobs_reference_date"": ""2026-08-29"", ""jobs_snapshot_as_of"": ""2026-08-30T00:45:24"", ""note"": ""processed_at is excluded from source_date inference."", ""population_downloaded_at"": null, ""population_reference_month"": ""2026-07"", ""population_source_month"": ""2026-07"", ""taiwanjobs_downloaded_at_max"": ""2026-08-30T00:45:24"", ""taiwanjobs_downloaded_at_min"": ""2026-08-30T00:45:15""}",2026-08-31T02:57:28,trend_snapshot_v1,,,,,
2026-08,新店區,保全／軍警消,3,5,46000.0,2,"{""job_deadline_month_max"": ""2036-12"", ""job_deadline_month_min"": ""2026-08"", ""job_updated_month_max"": ""2026-08"", ""job_updated_month_min"": ""2019-08"", ""jobs_downloaded_at"": ""2026-08-30T00:45:24"", ""jobs_reference_date"": ""2026-08-29"", ""jobs_snapshot_as_of"": ""2026-08-30T00:45:24"", ""note"": ""processed_at is excluded from source_date inference."", ""population_downloaded_at"": null, ""population_reference_month"": ""2026-07"", ""population_source_month"": ""2026-07"", ""taiwanjobs_downloaded_at_max"": ""2026-08-30T00:45:24"", ""taiwanjobs_downloaded_at_min"": ""2026-08-30T00:45:15""}",2026-08-31T02:57:28,trend_snapshot_v1,,,,,
2026-08,新店區,傳播／娛樂／藝術,1,1,43500.0,1,"{""job_deadline_month_max"": ""2036-12"", ""job_deadline_month_min"": ""2026-08"", ""job_updated_month_max"": ""2026-08"", ""job_updated_month_min"": ""2019-08"", ""jobs_downloaded_at"": ""2026-08-30T00:45:24"", ""jobs_reference_date"": ""2026-08-29"", ""jobs_snapshot_as_of"": ""2026-08-30T00:45:24"", ""note"": ""processed_at is excluded from source_date inference."", ""population_downloaded_at"": null, ""population_reference_month"": ""2026-07"", ""population_source_month"": ""2026-07"", ""taiwanjobs_downloaded_at_max"": ""2026-08-30T00:45:24"", ""taiwanjobs_downloaded_at_min"": ""2026-08-30T00:45:15""}",2026-08-31T02:57:28,trend_snapshot_v1,,,,,
2026-08,新店區,其他人員,3,4,,3,"{""job_deadline_month_max"": ""2036-12"", ""job_deadline_month_min"": ""2026-08"", ""job_updated_month_max"": ""2026-08"", ""job_updated_month_min"": ""2019-08"", ""jobs_downloaded_at"": ""2026-08-30T00:45:24"", ""jobs_reference_date"": ""2026-08-29"", ""jobs_snapshot_as_of"": ""2026-08-30T00:45:24"", ""note"": ""processed_at is excluded from source_date inference."", ""population_downloaded_at"": null, ""population_reference_month"": ""2026-07"", ""population_source_month"": ""2026-07"", ""taiwanjobs_downloaded_at_max"": ""2026-08-30T00:45:24"", ""taiwanjobs_downloaded_at_min"": ""2026-08-30T00:45:15""}",2026-08-31T02:57:28,trend_snapshot_v1,,,,,
2026-08,新店區,其他職類,2,12,,2,"{""job_deadline_month_max"": ""2036-12"", ""job_deadline_month_min"": ""2026-08"", ""job_updated_month_max"": ""2026-08"", ""job_updated_month_min"": ""2019-08"", ""jobs_downloaded_at"": ""2026-08-30T00:45:24"", ""jobs_reference_date"": ""2026-08-29"", ""jobs_snapshot_as_of"": ""2026-08-30T00:45:24"", ""note"": ""processed_at is excluded from source_date inference."", ""population_downloaded_at"": null, ""population_reference_month"": ""2026-07"", ""population_source_month"": ""2026-07"", ""taiwanjobs_downloaded_at_max"": ""2026-08-30T00:45:24"", ""taiwanjobs_downloaded_at_min"": ""2026-08-30T00:45:15""}",2026-08-31T02:57:28,trend_snapshot_v1,,,,,
2026-08,新店區,品管／製造／環衛,12,54,31250.0,9,"{""job_deadline_month_max"": ""2036-12"", ""job_deadline_month_min"": ""2026-08"", ""job_updated_month_max"": ""2026-08"", ""job_updated_month_min"": ""2019-08"", ""jobs_downloaded_at"": ""2026-08-30T00:45:24"", ""jobs_reference_date"": ""2026-08-29"", ""jobs_snapshot_as_of"": ""2026-08-30T00:45:24"", ""note"": ""processed_at is excluded from source_date inference."", ""population_downloaded_at"": null, ""population_reference_month"": ""2026-07"", ""population_source_month"": ""2026-07"", ""taiwanjobs_downloaded_at_max"": ""2026-08-30T00:45:24"", ""taiwanjobs_downloaded_at_min"": ""2026-08-30T00:45:15""}",2026-08-31T02:57:28,trend_snapshot_v1,,,,,
